pl_name,ra,dec,pl_rade,disc_year,discoverymethod
"Kepler-520 b",293.1802903,41.6177408,1.66000000,2016,"Transit"
"Kepler-19 b",290.4209694,37.8516556,2.20900000,2011,"Transit"
"Kepler-1102 b",281.3225917,48.0664955,2.66000000,2016,"Transit"
"Kepler-371 c",292.3264835,38.6575441,1.78000000,2014,"Transit"
"K2-338 b",124.3609294,17.0241557,1.03000000,2021,"Transit"
"TOI-286 b",90.9842762,-60.6663348,1.42000000,2024,"Transit"
"KELT-16 b",314.2685227,31.6610186,15.86073500,2017,"Transit"
"Kepler-1681 b",296.6972773,46.3716969,2.55321772,2020,"Transit"
"TOI-544 c",82.2900716,-0.3428983,4.92000000,2023,"Radial Velocity"
"Kepler-251 d",296.5662171,44.1058077,2.77000000,2014,"Transit"
"WASP-63 b",94.3363562,-38.3233826,15.80469000,2012,"Transit"
"WASP-52 b",348.4947931,8.7610793,14.24000000,2012,"Transit"
"WASP-77 A b",37.1555223,-7.0606675,13.56000000,2012,"Transit"
"55 Cnc b",133.1468373,28.3298154,13.90000000,1996,"Radial Velocity"
"55 Cnc c",133.1468373,28.3298154,8.51000000,2004,"Radial Velocity"
"55 Cnc d",133.1468373,28.3298154,13.00000000,2002,"Radial Velocity"
"55 Cnc e",133.1468373,28.3298154,1.87500000,2004,"Radial Velocity"
"55 Cnc f",133.1468373,28.3298154,7.59000000,2007,"Radial Velocity"
"GJ 1214 b",258.8313991,4.9606795,2.73300000,2009,"Transit"
"GJ 436 b",175.5505363,26.7030669,4.17000000,2004,"Radial Velocity"
"HAT-P-12 b",209.3886452,43.4933100,10.74900000,2009,"Transit"
"HAT-P-13 b",129.8823772,47.3519076,14.25800000,2009,"Transit"
"HAT-P-13 c",129.8823772,47.3519076,12.30000000,2009,"Radial Velocity"
"HAT-P-14 b",260.1161719,38.2421682,15.91678000,2010,"Transit"
"HAT-P-17 b",324.5359781,30.4881882,11.76945000,2012,"Transit"
"HAT-P-17 c",324.5359781,30.4881882,13.10000000,2012,"Radial Velocity"
"HAT-P-18 b",256.3463760,33.0123251,11.15300000,2010,"Transit"
"HAT-P-1 b",344.4453632,38.6749190,14.78467100,2006,"Transit"
"HAT-P-26 b",213.1565508,4.0594175,7.06167000,2010,"Transit"
"HAT-P-30 b",123.9498431,5.8368669,16.14096000,2011,"Transit"
"HAT-P-32 b",31.0427614,46.6878512,22.19382000,2011,"Transit"
"HD 149026 b",247.6229827,38.3475349,8.29466000,2005,"Radial Velocity"
"HD 189733 b",300.1821223,22.7097759,12.66617000,2005,"Radial Velocity"
"HD 202206 c",318.7405221,-20.7897284,13.10000000,2004,"Radial Velocity"
"HD 209458 b",330.7950219,18.8842419,15.58051000,1999,"Radial Velocity"
"HD 80606 b",140.6569501,50.6037764,11.56766808,2001,"Radial Velocity"
"HD 86226 b",149.1235154,-24.0991859,14.30000000,2009,"Radial Velocity"
"TrES-4 b",268.3043361,37.2117397,18.04649000,2007,"Transit"
"WASP-12 b",97.6366450,29.6722662,22.02564708,2008,"Transit"
"WASP-15 b",208.9280111,-32.1597118,15.80469000,2009,"Transit"
"WASP-17 b",239.9622479,-28.0617941,20.96083000,2009,"Transit"
"WASP-18 b",24.3544618,-45.6777937,13.89913607,2009,"Transit"
"WASP-19 b",148.4167672,-45.6591078,15.86070769,2009,"Transit"
"WASP-25 b",195.3597581,-27.5222273,13.80946422,2010,"Transit"
"WASP-39 b",217.3266477,-3.4444994,14.33631100,2011,"Transit"
"WASP-43 b",154.9081869,-9.8064431,10.42400000,2011,"Transit"
"WASP-6 b",348.1571282,-22.6741248,12.54284940,2009,"Transit"
"GJ 3470 b",119.7735021,15.3912090,4.57000000,2012,"Radial Velocity"
"WASP-47 b",331.2030920,-12.0190670,12.86000000,2012,"Transit"
"WASP-80 b",303.1667996,-2.1444369,11.19779100,2012,"Transit"
"WASP-103 b",249.3148604,7.1833758,17.12700000,2014,"Transit"
"WASP-96 b",1.0465696,-47.3606352,13.45000000,2014,"Transit"
"WASP-94 A b",313.7832393,-34.1357512,17.71022000,2014,"Transit"
"WASP-94 B b",313.7882932,-34.1357240,14.10000000,2014,"Radial Velocity"
"WASP-69 b",315.0259661,-5.0948570,11.21000000,2014,"Transit"
"WASP-84 b",131.1069959,1.8598933,10.72000000,2014,"Transit"
"WASP-20 b",5.1605621,-23.9357894,15.46839337,2015,"Transit"
"HATS-6 b",88.1468079,-19.0316268,11.18658200,2015,"Transit"
"KELT-7 b",78.2955912,33.3179532,17.93440000,2015,"Transit"
"K2-18 b",172.5601410,7.5878315,2.37000000,2015,"Transit"
"KELT-8 b",283.3054489,24.1272483,18.15858000,2015,"Transit"
"K2-22 b",169.4827046,2.6190363,2.30000000,2015,"Transit"
"WASP-47 c",331.2030920,-12.0190670,,2015,"Radial Velocity"
"WASP-47 d",331.2030920,-12.0190670,3.65000000,2015,"Transit"
"WASP-47 e",331.2030920,-12.0190670,1.83000000,2015,"Transit"
"GJ 1132 b",153.7090696,-47.1549358,1.19151465,2015,"Transit"
"WASP-76 b",26.6329360,2.7003890,20.78145022,2016,"Transit"
"KELT-4 A b",157.0626200,25.5731366,19.04409100,2016,"Transit"
"TRAPPIST-1 b",346.6263919,-5.0434618,1.11600000,2016,"Transit"
"TRAPPIST-1 c",346.6263919,-5.0434618,1.09700000,2016,"Transit"
"TRAPPIST-1 d",346.6263919,-5.0434618,0.78800000,2016,"Transit"
"K2-34 b",127.5787231,22.2359194,13.75000000,2016,"Transit"
"WASP-121 b",107.6002312,-39.0972705,19.52604438,2016,"Transit"
"HIP 41378 b",126.6158279,10.0803708,2.64000000,2016,"Transit"
"HIP 41378 c",126.6158279,10.0803708,2.74000000,2016,"Transit"
"HIP 41378 d",126.6158279,10.0803708,3.65000000,2016,"Transit"
"HIP 41378 e",126.6158279,10.0803708,5.19000000,2016,"Transit"
"HIP 41378 f",126.6158279,10.0803708,9.47000000,2016,"Transit"
"HD 3167 b",8.7401487,4.3807215,1.60100000,2016,"Transit"
"HD 3167 c",8.7401487,4.3807215,2.98300000,2016,"Transit"
"HAT-P-65 b",315.9054895,11.9893675,18.05766791,2016,"Transit"
"WASP-131 b",210.1935714,-30.5836084,13.74221034,2016,"Transit"
"WASP-139 b",49.5621730,-41.3020235,8.96720000,2016,"Transit"
"WASP-127 b",160.5587646,-3.8349989,14.69499900,2016,"Transit"
"TRAPPIST-1 e",346.6263919,-5.0434618,0.92000000,2017,"Transit"
"TRAPPIST-1 f",346.6263919,-5.0434618,1.04500000,2017,"Transit"
"TRAPPIST-1 g",346.6263919,-5.0434618,1.12900000,2017,"Transit"
"TRAPPIST-1 h",346.6263919,-5.0434618,0.75500000,2017,"Transit"
"HD 106315 b",183.4724742,-0.3934357,2.44000000,2017,"Transit"
"HD 106315 c",183.4724742,-0.3934357,4.35000000,2017,"Transit"
"LHS 1140 b",11.2486320,-15.2741085,1.73000000,2017,"Transit"
"KELT-11 b",161.7069053,-9.3993646,15.13212395,2017,"Transit"
"KELT-9 b",307.8598998,39.9389161,21.70058664,2017,"Transit"
"HD 3167 d",8.7401487,4.3807215,2.61000000,2017,"Radial Velocity"
"WASP-107 b",188.3864277,-10.1462141,10.53646000,2017,"Transit"
"GJ 9827 b",351.7717763,-1.2853435,1.44000000,2017,"Transit"
"GJ 9827 c",351.7717763,-1.2853435,1.13000000,2017,"Transit"
"GJ 9827 d",351.7717763,-1.2853435,1.98000000,2017,"Transit"
"KELT-20 b",294.6614126,31.2192001,19.51486900,2017,"Transit"
"K2-18 c",172.5601410,7.5878315,2.65000000,2017,"Radial Velocity"
"K2-141 b",350.9170464,-1.1891827,1.51000000,2018,"Transit"
"K2-141 c",350.9170464,-1.1891827,7.00000000,2018,"Transit"
"K2-232 b",73.7667927,18.6543230,11.20900000,2018,"Transit"
"GJ 1132 c",153.7090696,-47.1549358,1.52000000,2018,"Radial Velocity"
"HAT-P-11 c",297.7101763,48.0818635,13.20000000,2018,"Radial Velocity"
"NGTS-2 b",215.1227617,-31.2020698,17.87835500,2018,"Transit"
"WASP-164 b",344.8735878,-60.4478194,12.64375200,2018,"Transit"
"LHS 1140 c",11.2486320,-15.2741085,1.27200000,2018,"Transit"
"K2-287 b",233.0743401,-22.3583447,9.49402300,2018,"Transit"
"LHS 3844 b",340.4962038,-69.1721081,1.28600000,2019,"Transit"
"HD 15337 b",36.8678846,-27.6361171,1.77000000,2019,"Transit"
"HD 15337 c",36.8678846,-27.6361171,2.52600000,2019,"Transit"
"L 98-59 b",124.5328604,-68.3144658,0.83700000,2019,"Transit"
"L 98-59 c",124.5328604,-68.3144658,1.32900000,2019,"Transit"
"L 98-59 d",124.5328604,-68.3144658,1.62700000,2019,"Transit"
"V1298 Tau b",61.3316540,20.1570318,9.41000000,2019,"Transit"
"WASP-166 b",144.8751047,-20.9824191,7.06167000,2019,"Transit"
"TOI-270 b",68.4160804,-51.9573937,1.28000000,2019,"Transit"
"TOI-270 c",68.4160804,-51.9573937,2.33000000,2019,"Transit"
"TOI-270 d",68.4160804,-51.9573937,2.00000000,2019,"Transit"
"GJ 357 b",144.0074644,-21.6650634,1.20000000,2019,"Transit"
"GJ 357 c",144.0074644,-21.6650634,1.66000000,2019,"Radial Velocity"
"GJ 357 d",144.0074644,-21.6650634,2.34000000,2019,"Radial Velocity"
"LTT 1445 A b",45.4624781,-16.5944956,1.34000000,2019,"Transit"
"WASP-178 b",227.2703290,-42.7049658,20.28829000,2019,"Transit"
"V1298 Tau c",61.3316540,20.1570318,5.08000000,2019,"Transit"
"V1298 Tau d",61.3316540,20.1570318,6.53000000,2019,"Transit"
"V1298 Tau e",61.3316540,20.1570318,10.17000000,2019,"Transit"
"LP 791-18 b",165.6904843,-16.4064445,1.21200000,2019,"Transit"
"LP 791-18 c",165.6904843,-16.4064445,2.48800000,2019,"Transit"
"TOI-125 b",23.5934253,-66.6763495,2.72600000,2019,"Transit"
"TOI-125 c",23.5934253,-66.6763495,2.75900000,2019,"Transit"
"L 168-9 b",350.0285917,-60.0657292,1.63000000,2020,"Transit"
"TOI-125 d",23.5934253,-66.6763495,2.93000000,2020,"Transit"
"HATS-48 A b",288.6720048,-59.5793505,8.96720000,2020,"Transit"
"HATS-72 b",339.0258401,-17.0003046,8.09738160,2020,"Transit"
"TOI-1130 b",286.3760037,-41.4376399,3.66000000,2020,"Transit"
"TOI-1130 c",286.3760037,-41.4376399,13.00000000,2020,"Transit"
"TOI-677 b",144.1193594,-50.4630933,13.11450742,2020,"Transit"
"LTT 3780 b",154.6449033,-11.7178010,1.32500000,2020,"Transit"
"LTT 3780 c",154.6449033,-11.7178010,2.39000000,2020,"Transit"
"TOI-1338 b",92.1330955,-59.5409853,7.66100000,2020,"Transit"
"AU Mic b",311.2911369,-31.3424500,4.79000000,2020,"Transit"
"WASP-148 b",254.1305022,44.3025361,8.47398941,2020,"Transit"
"WASP-148 c",254.1305022,44.3025361,13.90000000,2020,"Radial Velocity"
"NGTS-11 b",23.5214497,-14.4191493,9.15775300,2020,"Transit"
"TOI-849 b",28.7157956,-29.4217086,3.64000000,2020,"Transit"
"TOI-700 b",97.0957165,-65.5786149,0.91400000,2020,"Transit"
"TOI-700 c",97.0957165,-65.5786149,2.60000000,2020,"Transit"
"TOI-700 d",97.0957165,-65.5786149,1.07300000,2020,"Transit"
"TOI-1899 b",299.4268472,40.1433462,11.09689089,2020,"Transit"
"HD 86226 c",149.1235154,-24.0991859,2.16000000,2020,"Transit"
"WD 1856+534 b",284.4156750,53.5090244,10.40000000,2020,"Transit"
"LTT 9779 b",358.6688767,-37.6282237,4.72000000,2020,"Transit"
"TOI-824 b",222.1654705,-57.5888666,2.92600000,2020,"Transit"
"TOI-421 b",81.8532824,-14.2767404,2.64000000,2020,"Transit"
"TOI-421 c",81.8532824,-14.2767404,5.09000000,2020,"Transit"
"GJ 3473 b",120.5936065,3.3371629,1.26400000,2020,"Transit"
"GJ 3473 c",120.5936065,3.3371629,2.63000000,2020,"Radial Velocity"
"WASP-107 c",188.3864277,-10.1462141,13.00000000,2020,"Radial Velocity"
"TOI-776 b",178.5779970,-37.5533568,1.79800000,2020,"Transit"
"TOI-776 c",178.5779970,-37.5533568,2.04700000,2020,"Transit"
"TOI-561 b",148.1851516,6.2161030,1.39700000,2020,"Transit"
"TOI-561 c",148.1851516,6.2161030,2.86500000,2020,"Transit"
"TOI-561 d",148.1851516,6.2161030,2.61500000,2020,"Transit"
"TOI-561 e",148.1851516,6.2161030,2.51700000,2020,"Transit"
"TOI-451 b",62.9663850,-37.9397300,1.84000000,2020,"Transit"
"TOI-451 c",62.9663850,-37.9397300,2.93000000,2020,"Transit"
"TOI-451 d",62.9663850,-37.9397300,3.93000000,2020,"Transit"
"TOI-178 b",7.3020115,-30.4541159,1.20000000,2021,"Transit"
"TOI-178 c",7.3020115,-30.4541159,1.75400000,2021,"Transit"
"TOI-178 d",7.3020115,-30.4541159,2.69500000,2021,"Transit"
"TOI-178 e",7.3020115,-30.4541159,2.30100000,2021,"Transit"
"TOI-178 f",7.3020115,-30.4541159,2.41700000,2021,"Transit"
"TOI-178 g",7.3020115,-30.4541159,2.93900000,2021,"Transit"
"GJ 486 b",191.9815310,9.7494181,1.28900000,2021,"Radial Velocity"
"LHS 1478 b",44.3388743,76.5514045,1.24200000,2021,"Transit"
"TOI-1231 b",156.7472600,-52.4678724,3.65000000,2021,"Transit"
"TOI-674 b",164.5865592,-36.8581092,5.25000000,2021,"Transit"
"TOI-1685 b",68.5939529,43.0370395,1.42100000,2021,"Transit"
"TOI-1807 b",201.2826259,38.9223671,1.49681583,2021,"Transit"
"TOI-2076 b",217.3920159,39.7903991,2.59000000,2021,"Transit"
"TOI-2076 c",217.3920159,39.7903991,3.54000000,2021,"Transit"
"TOI-2076 d",217.3920159,39.7903991,3.27000000,2021,"Transit"
"AU Mic c",311.2911369,-31.3424500,2.79000000,2021,"Transit"
"TOI-2406 b",8.8060544,-3.3720833,2.86000000,2021,"Transit"
"TOI-431 b",83.2692502,-26.7238698,1.28000000,2021,"Transit"
"TOI-431 c",83.2692502,-26.7238698,1.49000000,2021,"Radial Velocity"
"TOI-431 d",83.2692502,-26.7238698,3.29000000,2021,"Transit"
"L 98-59 e",124.5328604,-68.3144658,1.49000000,2021,"Radial Velocity"
"HD 63935 b",117.9246417,9.3852412,2.91575244,2021,"Transit"
"HD 63935 c",117.9246417,9.3852412,3.06451296,2021,"Radial Velocity"
"GJ 367 b",146.1214640,-45.7790165,0.73600000,2021,"Transit"
"HATS-75 b",60.9493919,-25.4089214,9.90873894,2021,"Transit"
"LTT 1445 A c",45.4624781,-16.5944956,1.14700000,2022,"Transit"
"TOI-500 b",106.5590980,-47.5878156,1.16600000,2022,"Transit"
"TOI-1075 b",309.9712091,-65.4496994,1.79100000,2022,"Transit"
"TOI-1442 b",287.2921006,74.1742762,1.17000000,2022,"Transit"
"TOI-2260 b",247.6669998,49.0467891,1.62000000,2022,"Transit"
"TOI-2445 b",43.3161555,0.0523366,1.25000000,2022,"Transit"
"GJ 3929 b",239.5775678,35.4081141,1.09000000,2022,"Transit"
"WASP-189 b",225.6867320,-3.0314874,18.14733975,2020,"Transit"
"TOI-1670 b",259.0172522,72.1611806,2.06000000,2022,"Transit"
"TOI-1670 c",259.0172522,72.1611806,11.06326395,2022,"Transit"
"TOI-500 c",106.5590980,-47.5878156,2.09000000,2022,"Radial Velocity"
"TOI-500 d",106.5590980,-47.5878156,6.35000000,2022,"Radial Velocity"
"TOI-500 e",106.5590980,-47.5878156,3.99000000,2022,"Radial Velocity"
"HD 260655 b",99.2915429,17.5662696,1.24000000,2022,"Transit"
"HD 260655 c",99.2915429,17.5662696,1.53300000,2022,"Transit"
"TOI-3714 b",69.5523415,39.4580035,11.32107051,2022,"Transit"
"GJ 3929 c",239.5775678,35.4081141,2.26000000,2022,"Radial Velocity"
"GJ 3090 b",20.4384281,-46.7147234,2.18000000,2022,"Transit"
"TOI-181 b",352.1725409,-34.4914099,6.95590000,2023,"Transit"
"TOI-199 b",80.1058735,-59.8954326,9.07927437,2023,"Transit"
"TOI-603 b",141.1078542,5.7660562,7.37000000,2026,"Transit"
"TOI-700 e",97.0957165,-65.5786149,0.95300000,2023,"Transit"
"TOI-771 b",164.1138903,-72.9851736,1.36000000,2024,"Transit"
"TOI-836.01",225.0798831,-24.4542022,2.58700000,2021,"Transit"
"TOI-836 b",225.0798831,-24.4542022,1.70400000,2023,"Transit"
"TOI-1136 d",192.1848981,64.8552755,4.62700000,2022,"Transit"
"TOI-1136 c",192.1848981,64.8552755,2.87900000,2022,"Transit"
"TOI-1136 f",192.1848981,64.8552755,3.73591482,2022,"Transit"
"TOI-1136 e",192.1848981,64.8552755,2.63900000,2022,"Transit"
"TOI-1173 b",197.6830975,70.7680117,9.19000000,2024,"Transit"
"TOI-1416 b",216.9234892,41.9529862,1.62000000,2023,"Transit"
"TOI-1420 b",322.9418092,66.3490054,11.89000000,2023,"Transit"
"TOI-1468 c",16.6538724,19.2249195,2.12600000,2022,"Transit"
"TOI-1468 b",16.6538724,19.2249195,1.40100000,2022,"Transit"
"HIP 9618 b",30.9050061,21.2813274,3.82838127,2023,"Transit"
"HIP 9618 c",30.9050061,21.2813274,3.42855926,2023,"Transit"
"TOI-1801 b",175.5755995,23.0270335,2.07900000,2023,"Transit"
"TOI-1823 b",196.2197201,63.7532610,7.54062410,2024,"Transit"
"TOI-2031 A b",331.1178077,81.5659509,14.20177855,2025,"Transit"
"TOI-2114 b",261.0963946,33.2050726,14.54925695,2026,"Transit"
"TOI-2134 b",271.9355015,39.0729269,2.73500000,2023,"Transit"
"TOI-2134 c",271.9355015,39.0729269,7.35000000,2023,"Transit"
"TOI-2374 b",319.4982407,-22.0498228,7.48759911,2024,"Transit"
"TOI-2431 b",37.7652989,8.3816255,1.53400000,2026,"Transit"
"TOI-3235 b",207.4738488,-46.0665139,11.39953337,2023,"Transit"
"TOI-3757 b",91.0036423,55.0199793,12.00000000,2022,"Transit"
"TOI-3884 b",181.5718341,12.5070258,6.43000000,2022,"Transit"
"TOI-3984 A b",226.3371468,36.7869747,7.90000000,2023,"Transit"
"TOI-4010 c",20.2148196,66.0722009,5.93000000,2023,"Transit"
"TOI-4010 d",20.2148196,66.0722009,6.18000000,2023,"Transit"
"TOI-4010 b",20.2148196,66.0722009,3.02000000,2023,"Transit"
"LP 890-9 b",64.1309096,-28.3157909,1.32000000,2022,"Transit"
"TOI-4336 A b",206.1070129,-40.3373505,2.13700000,2024,"Transit"
"TOI-4492 b",308.6508000,29.2381016,11.78063872,2026,"Transit"
"HD 20329 b",49.1781240,15.6563542,1.72000000,2022,"Transit"
"Kepler-167 e",292.6585253,38.3455558,10.16000000,2016,"Transit"
"TOI-5205 b",313.7706819,24.3609770,11.60000000,2023,"Transit"
"Kepler-167 c",292.6585253,38.3455558,1.67400000,2014,"Transit"
"TOI-5293 A b",355.8286820,-2.0450945,11.90000000,2023,"Transit"
"KOI-94 d",297.3330716,41.8911186,11.27000000,2013,"Transit"
"LP 890-9 c",64.1309096,-28.3157909,1.36700000,2022,"Transit"
"HD 3167 e",8.7401487,4.3807215,3.97000000,2022,"Radial Velocity"
"TOI-5806 b",329.1018029,20.6779808,15.13212395,2026,"Transit"
"TOI-5916 b",325.2995114,9.5990534,11.80000000,2026,"Transit"
"TOI-1136 b",192.1848981,64.8552755,1.90000000,2022,"Transit"
"TOI-1136 g",192.1848981,64.8552755,2.53000000,2022,"Transit"
"TOI-1338 c",92.1330955,-59.5409853,10.30000000,2023,"Radial Velocity"
"WASP-84 c",131.1069959,1.8598933,1.95000000,2023,"Transit"
"TOI-6109 c",50.1319206,42.6069564,4.83260000,2025,"Transit"
"TOI-6255 b",331.5031606,39.2988284,1.07900000,2024,"Transit"
"WASP-193 b",164.3491401,-29.9971229,14.78464554,2023,"Transit"
"LP 791-18 d",165.6904843,-16.4064445,1.03200000,2023,"Transit"
"TOI-6324 b",330.8445430,67.4986773,1.05900000,2025,"Transit"
"HD 207496 b",328.7181708,-77.3388025,2.25000000,2023,"Transit"
"TOI-4010 e",20.2148196,66.0722009,13.30000000,2023,"Radial Velocity"
"GJ 367 c",146.1214640,-45.7790165,1.86000000,2023,"Radial Velocity"
"GJ 367 d",146.1214640,-45.7790165,2.33000000,2023,"Radial Velocity"
"TOI-6109 b",50.1319206,42.6069564,4.87040000,2025,"Transit"
"TOI-199 c",80.1058735,-59.8954326,11.40000000,2023,"Transit Timing Variations"
"AU Mic e",311.2911369,-31.3424500,4.87000000,2025,"Radial Velocity"
"AU Mic d",311.2911369,-31.3424500,1.02000000,2023,"Transit Timing Variations"
"GJ 806 b",311.2697002,44.5002351,1.33100000,2023,"Transit"
"GJ 806 c",311.2697002,44.5002351,2.28000000,2023,"Radial Velocity"
"HD 110067 b",189.8392243,20.0273377,2.20000000,2023,"Transit"
"HD 110067 c",189.8392243,20.0273377,2.38800000,2023,"Transit"
"HD 110067 d",189.8392243,20.0273377,2.85200000,2023,"Transit"
"HD 110067 e",189.8392243,20.0273377,1.94000000,2023,"Transit"
"HD 110067 f",189.8392243,20.0273377,2.60100000,2023,"Transit"
"HD 110067 g",189.8392243,20.0273377,2.60700000,2023,"Transit"
"GJ 341 b",140.3993759,-60.2811692,0.88000000,2025,"Transit"
"TOI-6894 b",173.4691418,12.4510906,9.58367850,2025,"Transit"
"IRAS 04125+2902 b",63.9283394,29.1665420,10.73820351,2024,"Transit"
"Kepler-51 e",296.4797624,49.9376486,2.18000000,2024,"Transit Timing Variations"
"TOI-7169 b",351.0546897,36.8175661,16.53324653,2026,"Transit"
"Gl 725 A b",280.6834312,59.6381090,1.48000000,2025,"Radial Velocity"
"TOI-7189 b",273.0378977,2.1882623,10.90000000,2026,"Transit"
"TOI-7265 B b",318.7040182,45.9259093,10.70000000,2026,"Transit"
"BD+05 4868 A b",326.8614036,6.6053185,,2025,"Transit"
"TOI-771 c",164.1138903,-72.9851736,1.50000000,2025,"Radial Velocity"
"TOI-7393 b",227.3598373,55.9810558,11.30000000,2026,"Transit"
"TOI-2076 e",217.3920159,39.7903991,1.30100000,2025,"Transit"
"L 98-59 f",124.5328604,-68.3144658,1.48000000,2025,"Radial Velocity"
"HIP 41378 g",126.6158279,10.0803708,2.50000000,2025,"Radial Velocity"
"55 Cnc B b",133.1679080,28.3152863,1.69000000,2025,"Radial Velocity"
"55 Cnc B c",133.1679080,28.3152863,2.16000000,2025,"Radial Velocity"
"GJ 3090 c",20.4384281,-46.7147234,3.14000000,2026,"Radial Velocity"
"TOI-4336 A c",206.1070129,-40.3373505,1.25100000,2026,"Transit"
"TOI-260 b",4.7730178,-9.9661505,1.71000000,2024,"Transit"
"MOA-2020-BLG-108L b",269.7155833,-26.9165083,12.40000000,2026,"Microlensing"
"HD 202206 b",318.7405221,-20.7897284,12.10000000,2026,"Radial Velocity"
"HIP 81991 b",251.2490143,6.0870480,12.50000000,2026,"Radial Velocity"
"Gl 725 B c",280.6953530,59.6270600,1.66000000,2026,"Radial Velocity"
"Kepler-12 b",286.2434458,50.0403671,19.66058600,2011,"Transit"
"KOI-94 b",297.3330716,41.8911186,1.71000000,2013,"Transit"
"Kepler-167 d",292.6585253,38.3455558,1.23800000,2016,"Transit"
"Kepler-51 d",296.4797624,49.9376486,9.70000000,2014,"Transit"
"Kepler-51 c",296.4797624,49.9376486,9.00000000,2012,"Transit"
"Kepler-51 b",296.4797624,49.9376486,7.10000000,2012,"Transit"
"Kepler-167 b",292.6585253,38.3455558,1.71800000,2014,"Transit"
"KOI-94 c",297.3330716,41.8911186,4.32000000,2013,"Transit"
"KOI-94 e",297.3330716,41.8911186,6.56000000,2013,"Transit"
"PH2 b",289.7636212,51.9626830,9.33708092,2013,"Transit"
"K2-33 b",242.5613635,-19.3193831,5.04000000,2016,"Transit"
"HAT-P-11 b",297.7101763,48.0818635,4.36000000,2010,"Transit"
"HD 180902 b",289.8239604,-23.5582432,13.50000000,2009,"Radial Velocity"
"TOI-5624 e",180.8443476,49.2512257,3.24700000,2026,"Transit"
"KOINTREAU-1 b",68.3592880,22.7580560,12.40000000,2026,"Imaging"
"K2-414 c",351.6361913,-4.6066569,1.92870000,2022,"Transit"
"Kepler-1154 c",297.4771158,39.8772345,2.36000000,2016,"Transit"
"Kepler-863 b",297.6644677,43.2489903,2.90000000,2016,"Transit"
"Kepler-278 c",290.1072124,38.7022694,3.26800000,2014,"Transit"
"GJ 180 d",73.4600970,-17.7761940,2.66000000,2020,"Radial Velocity"
"K2-86 b",51.5531053,18.6355718,1.96000000,2016,"Transit"
"HD 196050 b",309.4637796,-60.6347649,12.90000000,2002,"Radial Velocity"
"Kepler-564 b",296.8383661,46.6263912,4.63000000,2016,"Transit"
"Kepler-878 b",285.2962562,46.6034497,1.93000000,2016,"Transit"
"HD 120084 b",205.6619890,78.0646376,12.70000000,2013,"Radial Velocity"
"TOI-1694 c",97.7487104,66.3605956,13.80000000,2023,"Radial Velocity"
"K2-87 b",66.2363638,18.8273617,7.60000000,2016,"Transit"
