cell_id,region_id,block_row,block_col,longitude,latitude,scalar_value,month_01_air_temp_c,month_02_air_temp_c,month_03_air_temp_c,month_04_air_temp_c,month_05_air_temp_c,month_06_air_temp_c,month_07_air_temp_c,month_08_air_temp_c,month_09_air_temp_c,month_10_air_temp_c,month_11_air_temp_c,month_12_air_temp_c,theta,rho,is_boundary,original_area_degree2,polygon_wkt
NCEP2000_r015_c015,NCEP-AirTemp-Africa-2000,15,15,17.5,-2.5,24.675918102264404,25.05548667907715,24.607585906982422,25.276777267456055,24.767337799072266,25.787418365478516,24.876996994018555,25.362581253051758,24.597415924072266,23.706335067749023,23.62709617614746,24.205339431762695,24.240646362304688,-2.6775640431369845,0.7272727272727272,False,6.25,"POLYGON ((16.25 -3.75, 18.75 -3.75, 18.75 -1.25, 16.25 -1.25, 16.25 -3.75))"
NCEP2000_r015_c016,NCEP-AirTemp-Africa-2000,15,16,20.0,-2.5,24.55394411087036,24.877098083496094,24.543800354003906,25.196775436401367,24.50533676147461,25.30742073059082,24.819000244140625,25.1912899017334,23.992908477783203,24.122337341308594,23.747417449951172,24.122331619262695,24.22161293029785,-2.553150478079379,0.5454545454545455,False,6.25,"POLYGON ((18.75 -3.75, 21.25 -3.75, 21.25 -1.25, 18.75 -1.25, 18.75 -3.75))"
NCEP2000_r015_c017,NCEP-AirTemp-Africa-2000,15,17,22.5,-2.5,24.043190320332844,24.144838333129883,24.101381301879883,24.38032341003418,23.869001388549805,24.807416915893555,24.060333251953125,24.685482025146484,23.341611862182617,23.88533592224121,23.493549346923828,23.91933250427246,23.82967758178711,-2.3557183744408845,0.30769230769230765,False,6.25,"POLYGON ((21.25 -3.75, 23.75 -3.75, 23.75 -1.25, 21.25 -1.25, 21.25 -3.75))"
NCEP2000_r015_c018,NCEP-AirTemp-Africa-2000,15,18,25.0,-2.5,23.3706316947937,23.536130905151367,23.63896942138672,23.79741859436035,23.237001419067383,24.316774368286133,23.461336135864258,23.86387062072754,22.194198608398438,22.542667388916016,22.97129249572754,23.585662841796875,23.302257537841797,-2.0340631519624797,0.18181818181818188,False,6.25,"POLYGON ((23.75 -3.75, 26.25 -3.75, 26.25 -1.25, 23.75 -1.25, 23.75 -3.75))"
NCEP2000_r015_c019,NCEP-AirTemp-Africa-2000,15,19,27.5,-2.5,19.93910805384318,19.719356536865234,19.70138168334961,20.17516326904297,19.977664947509766,20.42516326904297,20.702001571655273,20.800647735595703,19.22484016418457,19.393672943115234,19.410001754760742,19.921335220336914,19.81806755065918,-1.5707963267948966,0.13793103448275862,False,6.25,"POLYGON ((26.25 -3.75, 28.75 -3.75, 28.75 -1.25, 26.25 -1.25, 26.25 -3.75))"
NCEP2000_r015_c020,NCEP-AirTemp-Africa-2000,15,20,30.0,-2.5,19.19825490315755,19.0216121673584,18.149662017822266,18.81258201599121,19.200666427612305,19.439037322998047,19.763671875,19.873872756958008,19.792905807495117,20.32000160217285,19.008710861206055,18.576005935668945,18.420330047607422,-1.1075295016273137,0.2352941176470588,False,6.25,"POLYGON ((28.75 -3.75, 31.25 -3.75, 31.25 -1.25, 28.75 -1.25, 28.75 -3.75))"
NCEP2000_r015_c021,NCEP-AirTemp-Africa-2000,15,21,32.5,-2.5,21.31823746363322,22.281293869018555,20.608625411987305,21.072904586791992,21.080339431762695,20.940004348754883,20.27967071533203,20.305805206298828,22.290647506713867,23.05066680908203,22.541292190551758,21.19566535949707,20.171934127807617,-0.7858742791489086,0.4444444444444445,False,6.25,"POLYGON ((31.25 -3.75, 33.75 -3.75, 33.75 -1.25, 31.25 -1.25, 31.25 -3.75))"
NCEP2000_r015_c022,NCEP-AirTemp-Africa-2000,15,22,35.0,-2.5,18.446768442789715,20.309038162231445,19.702760696411133,19.059680938720703,17.75467300415039,16.97710418701172,16.270004272460938,16.352266311645508,18.500324249267578,18.916669845581055,20.153553009033203,19.27933692932129,18.0858097076416,-0.5884421755104143,0.6666666666666667,False,6.25,"POLYGON ((33.75 -3.75, 36.25 -3.75, 36.25 -1.25, 33.75 -1.25, 33.75 -3.75))"
NCEP2000_r015_c023,NCEP-AirTemp-Africa-2000,15,23,37.5,-2.5,19.51643403371175,21.804841995239258,22.107240676879883,21.16193962097168,19.13667106628418,17.93645668029785,17.263675689697266,17.1977481842041,18.124523162841797,18.54199981689453,20.04355239868164,20.31500816345215,20.56355094909668,-0.46402861045280885,0.7999999999999998,False,6.25,"POLYGON ((36.25 -3.75, 38.75 -3.75, 38.75 -1.25, 36.25 -1.25, 36.25 -3.75))"
NCEP2000_r015_c024,NCEP-AirTemp-Africa-2000,15,24,40.0,-2.5,25.682639122009277,27.855806350708008,27.293787002563477,27.538063049316406,26.386995315551758,24.848384857177734,23.778331756591797,23.435808181762695,23.641939163208008,24.218997955322266,25.035480499267578,26.51033592224121,27.64773941040039,-0.3808348460634198,0.9090909090909092,True,6.25,"POLYGON ((38.75 -3.75, 41.25 -3.75, 41.25 -1.25, 38.75 -1.25, 38.75 -3.75))"
NCEP2000_r016_c012,NCEP-AirTemp-Africa-2000,16,12,10.0,0.0,24.830777168273926,25.15386962890625,25.42690086364746,26.128385543823242,25.733671188354492,25.64838218688965,24.44600486755371,23.958065032958984,24.19451904296875,24.128664016723633,24.26548957824707,24.39666748046875,24.488706588745117,-2.9995622256048122,0.9333333333333335,True,6.25,"POLYGON ((8.75 -1.25, 11.25 -1.25, 11.25 1.25, 8.75 1.25, 8.75 -1.25))"
NCEP2000_r016_c013,NCEP-AirTemp-Africa-2000,16,13,12.5,0.0,22.53321901957194,22.692262649536133,22.57792854309082,23.210329055786133,22.89333724975586,23.286771774291992,22.281341552734375,22.083555221557617,22.5577449798584,22.407663345336914,22.04032325744629,22.2883358001709,22.07903480529785,-2.976289490668183,0.8,False,6.25,"POLYGON ((11.25 -1.25, 13.75 -1.25, 13.75 1.25, 11.25 1.25, 11.25 -1.25))"
NCEP2000_r016_c014,NCEP-AirTemp-Africa-2000,16,14,15.0,0.0,22.964370091756184,23.439678192138672,23.2086238861084,23.797100067138672,23.3663387298584,23.946775436401367,22.775005340576172,22.392261505126953,22.211936950683594,22.11400604248047,22.403873443603516,23.032001495361328,22.88484001159668,-2.9440138917695466,0.6666666666666666,False,6.25,"POLYGON ((13.75 -1.25, 16.25 -1.25, 16.25 1.25, 13.75 1.25, 13.75 -1.25))"
NCEP2000_r016_c015,NCEP-AirTemp-Africa-2000,16,15,17.5,0.0,24.132760524749756,24.74903106689453,24.593795776367188,25.113868713378906,24.340002059936523,25.249998092651367,24.01033592224121,23.836130142211914,22.976778030395508,23.125,23.497743606567383,24.14366912841797,23.95677375793457,-2.896389841813143,0.5333333333333333,False,6.25,"POLYGON ((16.25 -1.25, 18.75 -1.25, 18.75 1.25, 16.25 1.25, 16.25 -1.25))"
NCEP2000_r016_c016,NCEP-AirTemp-Africa-2000,16,16,20.0,0.0,24.520386536916096,24.762903213500977,24.901378631591797,25.388383865356445,24.445331573486328,25.356447219848633,24.505001068115234,24.534839630126953,23.870973587036133,23.90666389465332,24.018070220947266,24.443998336791992,24.110647201538086,-2.8195563208776115,0.4000000000000002,False,6.25,"POLYGON ((18.75 -1.25, 21.25 -1.25, 21.25 1.25, 18.75 1.25, 18.75 -1.25))"
NCEP2000_r016_c017,NCEP-AirTemp-Africa-2000,16,17,22.5,0.0,24.256232102711994,24.012258529663086,24.845516204833984,24.96484375,24.162336349487305,25.037097930908203,24.42133331298828,24.359033584594727,23.793228149414062,23.762670516967773,23.673547744750977,24.18033790588379,23.862581253051758,-2.6775640431369845,0.3636363636363636,False,6.25,"POLYGON ((21.25 -1.25, 23.75 -1.25, 23.75 1.25, 21.25 1.25, 21.25 -1.25))"
NCEP2000_r016_c018,NCEP-AirTemp-Africa-2000,16,18,25.0,0.0,23.813181400299072,23.369678497314453,24.166894912719727,24.403549194335938,23.980329513549805,24.733545303344727,24.043664932250977,23.656774520874023,23.117097854614258,23.4493350982666,23.41419792175293,23.92633628845215,23.49677276611328,-2.3557183744408845,0.15384615384615383,False,6.25,"POLYGON ((23.75 -1.25, 26.25 -1.25, 26.25 1.25, 23.75 1.25, 23.75 -1.25))"
NCEP2000_r016_c019,NCEP-AirTemp-Africa-2000,16,19,27.5,0.0,21.103378295898438,21.187740325927734,20.537935256958008,21.18548583984375,21.224002838134766,21.597740173339844,21.42500114440918,21.257095336914062,20.4070987701416,20.809669494628906,21.05483627319336,21.48166847229004,21.072265625,-1.5707963267948966,0.06896551724137931,False,6.25,"POLYGON ((26.25 -1.25, 28.75 -1.25, 28.75 1.25, 26.25 1.25, 26.25 -1.25))"
NCEP2000_r016_c020,NCEP-AirTemp-Africa-2000,16,20,30.0,0.0,19.703247388203938,20.98806381225586,19.639999389648438,20.030324935913086,19.772668838500977,20.128067016601562,20.045339584350586,20.434839248657227,18.660972595214844,19.29433822631836,18.837743759155273,19.374671936035156,19.2319393157959,-0.7858742791489086,0.22222222222222224,False,6.25,"POLYGON ((28.75 -1.25, 31.25 -1.25, 31.25 1.25, 28.75 1.25, 28.75 -1.25))"
NCEP2000_r016_c021,NCEP-AirTemp-Africa-2000,16,21,32.5,0.0,21.30690574645996,23.234195709228516,22.920347213745117,23.144193649291992,21.84833526611328,21.626773834228516,21.101335525512695,21.286130905151367,19.64032554626465,20.669002532958984,19.66645622253418,20.27867317199707,20.267099380493164,-0.46402861045280885,0.3999999999999999,False,6.25,"POLYGON ((31.25 -1.25, 33.75 -1.25, 33.75 1.25, 31.25 1.25, 31.25 -1.25))"
NCEP2000_r016_c022,NCEP-AirTemp-Africa-2000,16,22,35.0,0.0,19.49677832921346,20.90032196044922,21.88655662536621,21.81838607788086,19.809999465942383,18.789358139038086,18.2080078125,18.259363174438477,18.164522171020508,18.89166831970215,19.105165481567383,19.007665634155273,19.120325088500977,-0.3220363327121815,0.5454545454545455,False,6.25,"POLYGON ((33.75 -1.25, 36.25 -1.25, 36.25 1.25, 33.75 1.25, 33.75 -1.25))"
NCEP2000_r016_c023,NCEP-AirTemp-Africa-2000,16,23,37.5,0.0,20.632290363311768,21.878067016601562,22.79241371154785,22.90709114074707,20.869667053222656,19.195158004760742,18.345670700073242,18.419363021850586,19.448711395263672,19.788667678833008,21.391294479370117,20.982669830322266,21.568710327148438,-0.2452028117766504,0.6666666666666666,False,6.25,"POLYGON ((36.25 -1.25, 38.75 -1.25, 38.75 1.25, 36.25 1.25, 36.25 -1.25))"
NCEP2000_r016_c024,NCEP-AirTemp-Africa-2000,16,24,40.0,0.0,26.52323309580485,28.28774070739746,28.12482261657715,29.05999755859375,27.469999313354492,25.089031219482422,23.903331756591797,23.872577667236328,24.77387046813965,25.189001083374023,26.459354400634766,27.66132926940918,28.387741088867188,-0.1975787618202465,0.7692307692307694,False,6.25,"POLYGON ((38.75 -1.25, 41.25 -1.25, 41.25 1.25, 38.75 1.25, 38.75 -1.25))"
NCEP2000_r016_c025,NCEP-AirTemp-Africa-2000,16,25,42.5,0.0,26.94794988632202,28.127094268798828,27.5906925201416,28.59451675415039,28.162328720092773,26.31774139404297,25.25467300415039,25.140003204345703,25.3970947265625,25.76266860961914,26.233226776123047,28.216331481933594,28.57902717590332,-0.1653031629216105,0.9230769230769232,True,6.25,"POLYGON ((41.25 -1.25, 43.75 -1.25, 43.75 1.25, 41.25 1.25, 41.25 -1.25))"
NCEP2000_r017_c012,NCEP-AirTemp-Africa-2000,17,12,10.0,2.5,23.605430285135906,23.93580436706543,23.92551612854004,24.960323333740234,24.74333381652832,24.67483901977539,23.56099510192871,22.551288604736328,22.463869094848633,22.463001251220703,22.920000076293945,23.441997528076172,23.624195098876953,3.141592653589793,0.9333333333333332,True,6.25,"POLYGON ((8.75 1.25, 11.25 1.25, 11.25 3.75, 8.75 3.75, 8.75 1.25))"
NCEP2000_r017_c013,NCEP-AirTemp-Africa-2000,17,13,12.5,2.5,22.102147261301678,22.45387077331543,22.274486541748047,23.018068313598633,22.742002487182617,23.03548812866211,21.969667434692383,21.020326614379883,21.038711547851562,21.294673919677734,21.80709457397461,22.22233772277832,22.34903907775879,3.141592653589793,0.8,False,6.25,"POLYGON ((11.25 1.25, 13.75 1.25, 13.75 3.75, 11.25 3.75, 11.25 1.25))"
NCEP2000_r017_c014,NCEP-AirTemp-Africa-2000,17,14,15.0,2.5,23.10850779215495,23.56290626525879,23.42896270751953,24.245159149169922,23.406002044677734,23.83354949951172,22.94066619873047,22.046770095825195,21.88161277770996,22.318334579467773,22.880643844604492,23.252002716064453,23.505483627319336,3.141592653589793,0.6666666666666666,False,6.25,"POLYGON ((13.75 1.25, 16.25 1.25, 16.25 3.75, 13.75 3.75, 13.75 1.25))"
NCEP2000_r017_c015,NCEP-AirTemp-Africa-2000,17,15,17.5,2.5,23.941646893819172,24.29871368408203,24.52069091796875,25.174198150634766,24.527334213256836,24.740646362304688,23.429670333862305,23.253231048583984,22.88387680053711,23.21033477783203,23.367101669311523,23.982999801635742,23.910964965820312,3.141592653589793,0.5333333333333332,False,6.25,"POLYGON ((16.25 1.25, 18.75 1.25, 18.75 3.75, 16.25 3.75, 16.25 1.25))"
NCEP2000_r017_c016,NCEP-AirTemp-Africa-2000,17,16,20.0,2.5,24.37587372461955,24.620967864990234,24.53654670715332,25.58612632751465,25.341331481933594,25.398387908935547,24.038330078125,23.85483741760254,23.293872833251953,23.66767120361328,23.711610794067383,24.42466926574707,24.0361328125,3.141592653589793,0.4,False,6.25,"POLYGON ((18.75 1.25, 21.25 1.25, 21.25 3.75, 18.75 3.75, 18.75 1.25))"
NCEP2000_r017_c017,NCEP-AirTemp-Africa-2000,17,17,22.5,2.5,24.1152286529541,24.1616153717041,23.891380310058594,25.116451263427734,24.83032989501953,25.0929012298584,24.48133659362793,24.136768341064453,23.03226089477539,23.57033348083496,23.449674606323242,24.020336151123047,23.599355697631836,3.141592653589793,0.2666666666666666,False,6.25,"POLYGON ((21.25 1.25, 23.75 1.25, 23.75 3.75, 21.25 3.75, 21.25 1.25))"
NCEP2000_r017_c018,NCEP-AirTemp-Africa-2000,17,18,25.0,2.5,23.646390438079834,23.84677505493164,23.46034812927246,24.13774299621582,24.044668197631836,24.435482025146484,23.910001754760742,23.80742073059082,22.997737884521484,23.405670166015625,23.0793514251709,23.59600257873535,23.035484313964844,3.141592653589793,0.1333333333333333,False,6.25,"POLYGON ((23.75 1.25, 26.25 1.25, 26.25 3.75, 23.75 3.75, 23.75 1.25))"
NCEP2000_r017_c019,NCEP-AirTemp-Africa-2000,17,19,27.5,2.5,22.04384994506836,23.441293716430664,22.191381454467773,22.392257690429688,21.791006088256836,22.508386611938477,21.485668182373047,21.246774673461914,21.459360122680664,21.753007888793945,21.93096923828125,22.43899917602539,21.887094497680664,0.0,0.0,False,6.25,"POLYGON ((26.25 1.25, 28.75 1.25, 28.75 3.75, 26.25 3.75, 26.25 1.25))"
NCEP2000_r017_c020,NCEP-AirTemp-Africa-2000,17,20,30.0,2.5,21.080730597178142,23.164838790893555,22.78448486328125,22.92645835876465,21.027667999267578,22.00838851928711,20.4926700592041,19.945167541503906,19.20935821533203,19.798004150390625,20.13774871826172,20.833005905151367,20.640974044799805,0.0,0.1333333333333333,False,6.25,"POLYGON ((28.75 1.25, 31.25 1.25, 31.25 3.75, 28.75 3.75, 28.75 1.25))"
NCEP2000_r017_c021,NCEP-AirTemp-Africa-2000,17,21,32.5,2.5,22.77395534515381,24.1561279296875,25.96034812927246,26.565160751342773,24.073335647583008,24.053226470947266,22.74333953857422,22.132585525512695,19.62677574157715,20.69800567626953,20.051292419433594,21.265003204345703,21.962263107299805,0.0,0.2666666666666666,False,6.25,"POLYGON ((31.25 1.25, 33.75 1.25, 33.75 3.75, 31.25 3.75, 31.25 1.25))"
NCEP2000_r017_c022,NCEP-AirTemp-Africa-2000,17,22,35.0,2.5,22.860049724578857,23.559036254882812,25.63103675842285,26.168712615966797,24.19499969482422,22.9774227142334,22.127668380737305,21.961292266845703,20.543231964111328,21.65833854675293,21.013870239257812,21.50466537475586,22.980321884155273,0.0,0.4,False,6.25,"POLYGON ((33.75 1.25, 36.25 1.25, 36.25 3.75, 33.75 3.75, 33.75 1.25))"
NCEP2000_r017_c023,NCEP-AirTemp-Africa-2000,17,23,37.5,2.5,22.875169436136883,23.660642623901367,24.714826583862305,25.129350662231445,24.010000228881836,22.08968162536621,20.853004455566406,20.859031677246094,21.42774200439453,22.16767120361328,23.153547286987305,22.56266212463379,23.873872756958008,0.0,0.5333333333333332,False,6.25,"POLYGON ((36.25 1.25, 38.75 1.25, 38.75 3.75, 36.25 3.75, 36.25 1.25))"
NCEP2000_r017_c024,NCEP-AirTemp-Africa-2000,17,24,40.0,2.5,25.677788575490315,26.95806121826172,27.210693359375,28.047094345092773,27.23566436767578,24.599355697631836,23.1610050201416,23.20774269104004,23.978063583374023,24.5816650390625,25.97806167602539,26.37766456604004,26.798391342163086,0.0,0.6666666666666666,False,6.25,"POLYGON ((38.75 1.25, 41.25 1.25, 41.25 3.75, 38.75 3.75, 38.75 1.25))"
NCEP2000_r017_c025,NCEP-AirTemp-Africa-2000,17,25,42.5,2.5,26.883464495340984,27.862581253051758,27.810346603393555,28.617414474487305,28.26432991027832,25.899030685424805,24.98666763305664,25.09773826599121,25.507095336914062,26.142332077026367,26.61677360534668,27.995330810546875,27.80193328857422,0.0,0.8,False,6.25,"POLYGON ((41.25 1.25, 43.75 1.25, 43.75 3.75, 41.25 3.75, 41.25 1.25))"
NCEP2000_r017_c026,NCEP-AirTemp-Africa-2000,17,26,45.0,2.5,26.100875854492188,26.18580436706543,25.988964080810547,26.740320205688477,27.583667755126953,26.266450881958008,25.429004669189453,25.01516342163086,25.037416458129883,25.628664016723633,25.76258087158203,26.786672592163086,26.78580093383789,0.0,0.9333333333333332,True,6.25,"POLYGON ((43.75 1.25, 46.25 1.25, 46.25 3.75, 43.75 3.75, 43.75 1.25))"
NCEP2000_r018_c005,NCEP-AirTemp-Africa-2000,18,5,-7.5,5.0,24.92586835225423,25.418386459350586,26.55827522277832,25.742904663085938,25.90433120727539,25.930315017700195,24.620668411254883,23.803546905517578,23.669357299804688,23.690004348754883,24.09064483642578,24.99166488647461,24.69032096862793,3.070217485617872,0.9655172413793104,True,6.25,"POLYGON ((-8.75 3.75, -6.25 3.75, -6.25 6.25, -8.75 6.25, -8.75 3.75))"
NCEP2000_r018_c007,NCEP-AirTemp-Africa-2000,18,7,-2.5,5.0,25.72154887517293,26.151290893554688,26.83103370666504,27.295804977416992,27.4443359375,26.962251663208008,25.51466941833496,24.382902145385742,23.873552322387695,23.85266876220703,24.571292877197266,25.892330169677734,25.88645362854004,3.058372579309461,0.8275862068965517,True,6.25,"POLYGON ((-3.75 3.75, -1.25 3.75, -1.25 6.25, -3.75 6.25, -3.75 3.75))"
NCEP2000_r018_c011,NCEP-AirTemp-Africa-2000,18,11,7.5,5.0,25.071396986643474,25.8474178314209,26.63793182373047,27.05838394165039,25.7376651763916,25.769033432006836,24.565006256103516,23.889034271240234,23.54515838623047,23.634002685546875,24.20419692993164,24.59699821472168,25.37193489074707,3.017120407203531,0.6956521739130435,True,6.25,"POLYGON ((6.25 3.75, 8.75 3.75, 8.75 6.25, 6.25 6.25, 6.25 3.75))"
NCEP2000_r018_c012,NCEP-AirTemp-Africa-2000,18,12,10.0,5.0,22.720884164174397,23.896129608154297,25.195865631103516,24.90838623046875,22.81700325012207,23.115161895751953,21.86533546447754,21.41806411743164,21.113224029541016,21.23800277709961,21.80064582824707,22.326335906982422,22.95645523071289,2.9995622256048122,0.6666666666666663,False,6.25,"POLYGON ((8.75 3.75, 11.25 3.75, 11.25 6.25, 8.75 6.25, 8.75 3.75))"
NCEP2000_r018_c013,NCEP-AirTemp-Africa-2000,18,13,12.5,5.0,21.5336856842041,22.960323333740234,24.357587814331055,23.613550186157227,21.104673385620117,21.4116153717041,20.423667907714844,20.084518432617188,19.877424240112305,20.292335510253906,20.789037704467773,21.484331130981445,22.005163192749023,2.976289490668183,0.6666666666666659,False,6.25,"POLYGON ((11.25 3.75, 13.75 3.75, 13.75 6.25, 11.25 6.25, 11.25 3.75))"
NCEP2000_r018_c014,NCEP-AirTemp-Africa-2000,18,14,15.0,5.0,22.726381142934162,24.26903533935547,25.39310073852539,24.92935562133789,22.54700469970703,22.58355140686035,21.542999267578125,21.238712310791016,21.099355697631836,21.595335006713867,21.88548469543457,22.491666793823242,23.140972137451172,2.9440138917695466,0.4509120022329222,False,6.25,"POLYGON ((13.75 3.75, 16.25 3.75, 16.25 6.25, 13.75 6.25, 13.75 3.75))"
NCEP2000_r018_c015,NCEP-AirTemp-Africa-2000,18,15,17.5,5.0,24.448094685872395,26.024518966674805,26.92102813720703,26.53838539123535,25.66733169555664,25.158065795898438,23.091999053955078,22.84613037109375,22.616127014160156,22.99933433532715,23.360315322875977,23.82067108154297,24.333229064941406,2.896389841813143,0.3646179206197636,False,6.25,"POLYGON ((16.25 3.75, 18.75 3.75, 18.75 6.25, 16.25 6.25, 16.25 3.75))"
NCEP2000_r018_c016,NCEP-AirTemp-Africa-2000,18,16,20.0,5.0,24.742547035217285,26.193225860595703,25.965171813964844,26.570642471313477,26.23200225830078,26.195161819458008,24.099332809448242,23.23000144958496,22.871288299560547,23.397672653198242,23.603872299194336,24.058000564575195,24.494192123413086,2.8195563208776115,0.2796601533388068,False,6.25,"POLYGON ((18.75 3.75, 21.25 3.75, 21.25 6.25, 18.75 6.25, 18.75 3.75))"
NCEP2000_r018_c017,NCEP-AirTemp-Africa-2000,18,17,22.5,5.0,23.733635902404785,25.215164184570312,23.99793243408203,25.354188919067383,24.154666900634766,25.096126556396484,23.4913330078125,22.799352645874023,22.15709686279297,22.776668548583984,22.717741012573242,23.354001998901367,23.68935775756836,2.6775640431369845,0.1977684346474856,False,6.25,"POLYGON ((21.25 3.75, 23.75 3.75, 23.75 6.25, 21.25 6.25, 21.25 3.75))"
NCEP2000_r018_c018,NCEP-AirTemp-Africa-2000,18,18,25.0,5.0,23.202313264211018,24.931608200073242,24.35276222229004,24.61806297302246,23.30033302307129,24.254514694213867,22.53533363342285,22.516128540039062,21.523550033569336,22.165002822875977,22.046775817871094,23.114336013793945,23.069351196289062,2.3557183744408845,0.12511548732821187,False,6.25,"POLYGON ((23.75 3.75, 26.25 3.75, 26.25 6.25, 23.75 6.25, 23.75 3.75))"
NCEP2000_r018_c019,NCEP-AirTemp-Africa-2000,18,19,27.5,5.0,23.696341514587402,25.7148380279541,26.13689422607422,25.561613082885742,24.06766700744629,24.860002517700195,22.836334228515625,22.215164184570312,21.527099609375,22.32467269897461,22.14387321472168,23.45600128173828,23.511938095092773,1.5707963267948966,0.08695652173913043,False,6.25,"POLYGON ((26.25 3.75, 28.75 3.75, 28.75 6.25, 26.25 6.25, 26.25 3.75))"
NCEP2000_r018_c020,NCEP-AirTemp-Africa-2000,18,20,30.0,5.0,24.947486877441406,26.441612243652344,28.013792037963867,28.361286163330078,26.533327102661133,27.026123046875,24.35099983215332,22.808067321777344,21.96225929260254,22.731666564941406,22.726457595825195,23.801668167114258,24.61258316040039,0.7858742791489086,0.18181818181818182,False,6.25,"POLYGON ((28.75 3.75, 31.25 3.75, 31.25 6.25, 28.75 6.25, 28.75 3.75))"
NCEP2000_r018_c021,NCEP-AirTemp-Africa-2000,18,21,32.5,5.0,25.73263931274414,26.41839027404785,28.685518264770508,30.197412490844727,28.39399528503418,27.957414627075195,25.7189998626709,24.052255630493164,22.271299362182617,23.224666595458984,22.7725830078125,23.853330612182617,25.245805740356445,0.46402861045280885,0.28571428571428564,False,6.25,"POLYGON ((31.25 3.75, 33.75 3.75, 33.75 6.25, 31.25 6.25, 31.25 3.75))"
NCEP2000_r018_c022,NCEP-AirTemp-Africa-2000,18,22,35.0,5.0,23.588431517283123,24.656129837036133,26.22620964050293,27.115482330322266,25.1560001373291,24.17613410949707,23.077999114990234,22.151935577392578,20.90032386779785,22.265668869018555,21.489355087280273,22.244001388549805,23.601938247680664,0.3220363327121815,0.3157894736842106,False,6.25,"POLYGON ((33.75 3.75, 36.25 3.75, 36.25 6.25, 33.75 6.25, 33.75 3.75))"
NCEP2000_r018_c023,NCEP-AirTemp-Africa-2000,18,23,37.5,5.0,20.10861873626709,21.844511032104492,22.991376876831055,22.605484008789062,20.869001388549805,19.80097198486328,18.55467414855957,17.9567813873291,17.881614685058594,19.208003997802734,19.39903450012207,19.46100425720215,20.730966567993164,0.2452028117766504,0.47058823529411764,False,6.25,"POLYGON ((36.25 3.75, 38.75 3.75, 38.75 6.25, 36.25 6.25, 36.25 3.75))"
NCEP2000_r018_c024,NCEP-AirTemp-Africa-2000,18,24,40.0,5.0,21.11890188852946,22.84548568725586,23.709308624267578,23.41225814819336,22.035337448120117,20.840646743774414,19.242673873901367,18.89484214782715,18.980968475341797,20.193004608154297,20.580970764160156,20.7810001373291,21.91032600402832,0.1975787618202465,0.5882352941176471,False,6.25,"POLYGON ((38.75 3.75, 41.25 3.75, 41.25 6.25, 38.75 6.25, 38.75 3.75))"
NCEP2000_r018_c025,NCEP-AirTemp-Africa-2000,18,25,42.5,5.0,25.354630788167317,26.42032241821289,26.624483108520508,26.984189987182617,25.700664520263672,24.993873596191406,23.5779972076416,23.866127014160156,24.171934127807617,25.36233139038086,24.991289138793945,25.55300521850586,26.00935173034668,0.1653031629216105,0.7058823529411765,False,6.25,"POLYGON ((41.25 3.75, 43.75 3.75, 43.75 6.25, 41.25 6.25, 41.25 3.75))"
NCEP2000_r018_c026,NCEP-AirTemp-Africa-2000,18,26,45.0,5.0,27.186771074930828,27.227420806884766,27.27861976623535,28.04644775390625,27.441333770751953,27.589672088623047,26.361997604370117,26.244834899902344,26.618066787719727,27.628997802734375,26.799997329711914,27.399995803833008,27.60386848449707,0.14203042798498106,0.823529411764706,False,6.25,"POLYGON ((43.75 3.75, 46.25 3.75, 46.25 6.25, 43.75 6.25, 43.75 3.75))"
NCEP2000_r018_c027,NCEP-AirTemp-Africa-2000,18,27,47.5,5.0,26.834676265716553,26.231285095214844,26.15241050720215,27.030000686645508,27.63899803161621,28.124835968017578,27.02166748046875,26.27774429321289,26.347742080688477,26.97100257873535,26.37870979309082,26.903331756591797,26.938386917114258,0.12447224638626213,0.9411764705882353,True,6.25,"POLYGON ((46.25 3.75, 48.75 3.75, 48.75 6.25, 46.25 6.25, 46.25 3.75))"
NCEP2000_r019_c003,NCEP-AirTemp-Africa-2000,19,3,-12.5,7.5,26.24926980336507,27.27129364013672,28.26723289489746,28.428709030151367,27.14666175842285,26.76708984375,24.992666244506836,24.824512481689453,24.535154342651367,24.599666595458984,25.125486373901367,25.995668411254883,27.03709602355957,3.017120407203531,1.0,True,6.25,"POLYGON ((-13.75 6.25, -11.25 6.25, -11.25 8.75, -13.75 8.75, -13.75 6.25))"
NCEP2000_r019_c004,NCEP-AirTemp-Africa-2000,19,4,-10.0,7.5,24.269548575083416,25.219356536865234,26.3227596282959,26.389354705810547,24.60199737548828,24.414840698242188,23.40399932861328,22.996774673461914,22.820650100708008,22.831663131713867,23.381938934326172,24.108667373657227,24.74258041381836,3.0089163174540094,1.0,True,6.25,"POLYGON ((-11.25 6.25, -8.75 6.25, -8.75 8.75, -11.25 8.75, -11.25 6.25))"
NCEP2000_r019_c005,NCEP-AirTemp-Africa-2000,19,5,-7.5,7.5,23.824788570404053,24.985485076904297,25.643787384033203,25.85580062866211,24.416330337524414,24.220321655273438,22.778667449951172,22.304519653320312,22.283226013183594,22.453332901000977,22.998388290405273,23.725669860839844,24.23193359375,2.9995622256048122,1.0,False,6.25,"POLYGON ((-8.75 6.25, -6.25 6.25, -6.25 8.75, -8.75 8.75, -8.75 6.25))"
