cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,polygon_wkt
CEG2000_f4_r0022_c0108,江西,22,108,116.95000199999998,27.3000005,-0.025192850737773848,0.8806728376483667,1757.8822158551495,30.134785392096873,12,40.62329022422725,34.101169395697966,37.60396514412703,33.005471616109475,33.111857484460224,20.603401186496644,24.37429526509632,22.25398518769738,29.007098555253027,27.84550730747434,27.09039942740397,31.903435434476183,"POLYGON ((116.800006 27.100002, 117.199994 27.100002, 117.199994 27.5, 116.800006 27.5, 116.800006 27.100002))"
CEG2000_f4_r0023_c0100,江西,23,100,113.83461676923076,27.68846200000001,2.8969768903821187,0.908806967621925,1751.5927993657442,37.529004702326425,13,49.34526348944892,39.428026181931195,47.454613899981545,40.688173013474525,36.84909540358066,27.126264470786108,30.196212739686914,27.085962206750295,35.517243634098726,31.960770917119742,33.56593081702753,50.82661694710483,"POLYGON ((113.59999400000001 27.5, 114 27.5, 114 27.900000000000002, 113.59999400000001 27.900000000000002, 113.59999400000001 27.5))"
CEG2000_f4_r0023_c0101,江西,23,101,114.2,27.7000005,2.819157811026769,0.7135712684229719,1751.5927993657442,34.682226150965725,16,46.851145533911584,37.80636109573134,43.508995887765856,37.40878497291871,35.36801661150326,24.88339417119962,27.784513671164355,24.430093213238028,32.531065104768565,29.65915505710619,30.638874037848534,45.08991069870379,"POLYGON ((114 27.5, 114.40000599999999 27.5, 114.40000599999999 27.900000000000002, 114 27.900000000000002, 114 27.5))"
CEG2000_f4_r0023_c0102,江西,23,102,114.5999985,27.7000005,2.682392996332898,0.5237118820695512,1751.5665258678603,36.29291041563614,16,47.50566793738173,41.466508438389,46.097097301641874,37.98080200665587,37.95735946924018,25.47400945453772,28.4692182606715,24.893294906279845,34.314578175400136,32.56375989012589,32.7647107083005,45.889520204424144,"POLYGON ((114.4 27.5, 114.8 27.5, 114.8 27.900000000000002, 114.4 27.900000000000002, 114.4 27.5))"
CEG2000_f4_r0023_c0103,江西,23,103,115.0,27.7000005,2.381388076823744,0.36517891553773674,1751.5139788721547,39.03416463579161,16,49.65544388930452,40.70178636094688,50.69795317393405,41.17213525525434,41.18203944251452,26.855783085221503,30.961910762589326,27.843363931670833,37.91024153376245,34.45489949250356,36.49942728396338,50.1406743876839,"POLYGON ((114.800006 27.5, 115.199994 27.5, 115.199994 27.900000000000002, 114.800006 27.900000000000002, 114.800006 27.5))"
CEG2000_f4_r0023_c0104,江西,23,104,115.4000015,27.7000005,1.651581869790076,0.15974940451276956,1751.5665258678603,37.388009647419224,16,47.96883394828286,39.56722533013061,46.581845278782126,40.30429009743559,40.487524375097,25.87210548041024,30.16082711617747,27.370489072630892,36.30140161664401,33.05617544980957,34.95324992881989,45.78174291026388,"POLYGON ((115.2 27.5, 115.6 27.5, 115.6 27.900000000000002, 115.2 27.900000000000002, 115.2 27.5))"
CEG2000_f4_r0023_c0105,江西,23,105,115.8,27.7000005,0.8436620711010763,0.16133891084552276,1751.5927993657442,34.151008162366296,16,44.58738419862946,36.860956730223144,44.49126835435738,38.01767454036868,36.871701003624004,23.81956171337166,28.001055681510813,25.07748920035244,32.946165524812216,29.68180707498388,30.33052381368704,38.93069688920034,"POLYGON ((115.59999400000001 27.5, 116 27.5, 116 27.900000000000002, 115.59999400000001 27.900000000000002, 115.59999400000001 27.5))"
CEG2000_f4_r0023_c0106,江西,23,106,116.2,27.7000005,0.49318669197100995,0.2587819174135633,1751.5927993657442,34.74552763415093,16,44.59020796550623,36.05545675645577,45.05198320794088,38.476610500541284,39.03425801956489,24.345465651980753,28.1717802885814,24.947551366414732,33.52797528121149,30.170508021059753,31.92884321138058,40.3849378666934,"POLYGON ((116 27.5, 116.40000599999999 27.5, 116.40000599999999 27.900000000000002, 116 27.900000000000002, 116 27.5))"
CEG2000_f4_r0023_c0107,江西,23,107,116.5999985,27.7000005,0.339525007402571,0.38497360257775437,1751.5665258678603,34.0235143172539,16,43.37375830154721,36.45405682810485,43.29489864844756,38.408189430816385,37.790974755488875,23.906516868147587,27.5989281396624,24.775769705937353,33.17056239176608,30.342197546063794,31.429563871387167,37.597460491122774,"POLYGON ((116.4 27.5, 116.8 27.5, 116.8 27.900000000000002, 116.4 27.900000000000002, 116.4 27.5))"
CEG2000_f4_r0023_c0108,江西,23,108,116.95000163636364,27.731818545454544,0.28714686938641065,0.5279704112084307,1751.5139788721547,31.1528591504586,11,40.229671225676306,37.94181603571131,38.88742293720768,35.30129821769747,34.03552651849398,21.719500775236384,25.578019112926714,23.82094738240358,29.68715443782998,28.020532519324494,27.155732190886894,31.54798402598973,"POLYGON ((116.800006 27.5, 117.199994 27.5, 117.199994 27.900000000000002, 116.800006 27.900000000000002, 116.800006 27.5))"
CEG2000_f4_r0024_c0100,江西,24,100,113.8750015,27.974999999999998,2.7079270899761867,0.9563625082940317,1745.1300999903503,37.2099322639366,4,47.596182639514694,38.77030438471505,44.76898946502736,40.23317366395301,38.03863927217395,27.48386033503955,30.30393720376442,27.601659935005763,35.609205760651456,33.42687955122823,33.533817001487904,48.8667660819985,"POLYGON ((113.59999400000001 27.9, 114 27.9, 114 28.3, 113.59999400000001 28.3, 113.59999400000001 27.9))"
CEG2000_f4_r0024_c0101,江西,24,101,114.21000000000001,28.090000533333335,2.533767233284282,0.8843594242548326,1745.1300999903503,35.87126239293657,15,47.52295685459635,37.772100226940026,44.87777708542588,38.21374782253455,37.37874545452881,25.765281257918563,28.68007373194018,25.514795600910613,33.71891701644806,32.43204583106844,31.82230200643881,46.4285630587337,"POLYGON ((114 27.9, 114.40000599999999 27.9, 114.40000599999999 28.3, 114 28.3, 114 27.9))"
