dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,3,17.649362564086914,13.365184783935549,4.284177780151365,0.3205475905803253,2,17.909084102842538,7,3.962462107340496,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,4,26.14800262451172,17.649362564086914,8.498640060424805,0.4815267423718699,5,25.58885782135857,8,5.283282809787327,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,5,29.53418731689453,26.14800262451172,3.3861846923828125,0.12950070187038026,7,30.708706967035923,7,3.962462107340496,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,6,31.620664596557617,29.53418731689453,2.086477279663086,0.07064617208781472,7,30.708706967035923,6,2.6416414048936643,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,7,34.1109619140625,31.620664596557617,2.490297317504883,0.07875537561522312,8,33.2686315398746,6,2.6416414048936643,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,8,31.434511184692383,34.1109619140625,-2.676450729370117,-0.07846306815131854,7,30.708706967035923,2,-2.641641404893663,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,9,30.61865997314453,31.434511184692383,-0.8158512115478516,-0.025953997081562555,7,30.708706967035923,3,-1.3208207024468313,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,10,23.585805892944336,30.61865997314453,-7.032854080200195,-0.22969176594823795,4,23.02893324851989,0,-5.283282809787327,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,11,19.683666229248047,23.585805892944336,-3.902139663696289,-0.16544440675074026,3,20.469008675681216,1,-3.9624621073404946,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,12,14.983231544494627,19.683666229248047,-4.70043468475342,-0.23879873952389127,1,15.349159530003863,0,-5.283282809787327,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,1,15.46355438232422,,,,1,15.349159530003863,4,,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,2,18.61310577392578,15.46355438232422,3.1495513916015607,0.20367577296470007,2,17.909084102842538,6,2.6416414048936643,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,3,20.312259674072266,18.61310577392578,1.6991539001464844,0.09128803762168207,3,20.469008675681216,5,1.3208207024468321,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,4,17.77433967590332,20.312259674072266,-2.5379199981689453,-0.12494523203681233,2,17.909084102842538,2,-2.641641404893663,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,5,19.89936065673828,17.77433967590332,2.125020980834961,0.11955555140626983,3,20.469008675681216,6,2.6416414048936643,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,6,23.65566635131836,19.89936065673828,3.756305694580078,0.18876514473886505,4,23.02893324851989,7,3.962462107340496,2.5825652797172416,1.0
