dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
浙江,CEG2000_f4_r0029_c0114,5,40.41944274458041,39.13667002231382,1.2827727222665857,0.03277674675784146,5,40.43268451159296,4,0.0,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,6,27.937205054489272,40.41944274458041,-12.482237690091136,-0.30881765908969144,2,29.178044233266007,0,-11.619088429350501,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,7,25.40230422250741,27.937205054489272,-2.5349008319818616,-0.09073566332200166,1,25.426497473823687,3,-2.9047721073376245,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,8,27.10943754445008,25.40230422250741,1.7071333219426705,0.06720387674241321,1,25.426497473823687,5,2.9047721073376263,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,9,27.609419807426043,27.10943754445008,0.49998226297596204,0.018443107207818842,2,29.178044233266007,4,0.0,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,10,30.09297031028393,27.609419807426043,2.483550502857888,0.08995301314480694,2,29.178044233266007,5,2.9047721073376263,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,11,31.158169910947787,30.09297031028393,1.0651996006638562,0.03539695781708316,3,32.92959099270833,4,0.0,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,12,41.16268594705636,31.158169910947787,10.004516036108573,0.3210880505723595,5,40.43268451159296,7,8.714316322012877,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0115,1,44.290433467031555,,,,6,44.18423127103528,4,,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,2,41.4328721008273,44.290433467031555,-2.8575613662042514,-0.06451870398449211,5,40.43268451159296,3,-2.9047721073376245,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,3,48.57605072574377,41.4328721008273,7.143178624916466,0.17240365590716158,7,47.9357780304776,6,5.8095442146752525,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,4,43.450487746203535,48.57605072574377,-5.125562979540234,-0.10551625549962315,6,44.18423127103528,2,-5.80954421467525,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,5,45.638551508222854,43.450487746203535,2.1880637620193184,0.05035763406845759,6,44.18423127103528,5,2.9047721073376263,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,6,31.122963226175607,45.638551508222854,-14.515588282047247,-0.31805541154021777,3,32.92959099270833,0,-11.619088429350501,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,7,28.0378944175034,31.122963226175607,-3.085068808672208,-0.09912516318746753,2,29.178044233266007,3,-2.9047721073376245,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,8,29.392764844876,28.0378944175034,1.354870427372603,0.04832283078028817,2,29.178044233266007,4,0.0,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,9,30.36657313791563,29.392764844876,0.9738082930396281,0.033130884358073265,2,29.178044233266007,4,0.0,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,10,33.881196396270916,30.36657313791563,3.514623258355286,0.11573987102176293,3,32.92959099270833,5,2.9047721073376263,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,11,37.9137088107911,33.881196396270916,4.032512414520184,0.11901918596251272,4,36.68113775215064,5,2.9047721073376263,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0115,12,48.84568321846038,37.9137088107911,10.93197440766928,0.28833830164770885,7,47.9357780304776,8,11.619088429350501,1.878085070895416,0.565642453818013
浙江,CEG2000_f4_r0029_c0116,1,48.59680442606583,,,,7,47.9357780304776,4,,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,2,45.53260047954866,48.59680442606583,-3.0642039465171678,-0.06305360985574646,6,44.18423127103528,3,-2.9047721073376245,1.5338019438649493,0.5285924180410911
