cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,reference_degree,is_topological_boundary,is_geographic_boundary,polygon_wkt
CEG2000_f4_r0017_c0110,福建,17,110,117.8,25.300000500000003,-2.0107175682237397,0.32602674627305545,1788.556532371392,26.29952674202166,16,35.43531924974635,32.819347401523814,35.629636912423315,27.858967799614035,28.990049172946794,18.32369176642545,19.436076686572772,17.257446448581316,24.98030330766249,25.107193036680457,24.13310757856941,25.724394601681094,4,False,False,"POLYGON ((117.59999400000001 25.100002, 118 25.100002, 118 25.5, 117.59999400000001 25.5, 117.59999400000001 25.100002))"
CEG2000_f4_r0017_c0111,福建,17,111,118.2,25.300000500000003,-1.5391573395563494,0.4302863903053015,1788.556532371392,26.998477631649013,16,35.68255409323911,31.6311243722031,36.683721300144825,30.20123714262401,30.799350931513544,19.327965784645652,20.507234150917355,17.721570489873184,24.833263885162197,25.47900715753498,24.73159069068355,26.39489998310568,4,False,False,"POLYGON ((118 25.100002, 118.40000599999999 25.100002, 118.40000599999999 25.5, 118 25.5, 118 25.100002))"
CEG2000_f4_r0017_c0112,福建,17,112,118.5999985,25.300000500000003,-1.0803344848767114,0.5907020658723401,1788.5297044258298,27.214172388266743,16,34.68467877549759,31.19456429220913,36.91950554305046,32.69158441302975,31.049446474775447,20.587223347869198,21.459709227258834,18.240129727390467,24.46087379975438,25.69897258812821,23.705234579327954,25.89585590364496,4,False,False,"POLYGON ((118.4 25.100002, 118.8 25.100002, 118.8 25.5, 118.4 25.5, 118.4 25.100002))"
CEG2000_f4_r0017_c0113,福建,17,113,118.90000399999998,25.35000033333333,-0.7959308027245585,0.6941592780384379,1788.476048534769,28.011183306639893,6,34.98389943234814,31.251198037030207,37.96147062688019,34.70310772093851,31.7517088443794,21.676751629413555,22.59588080708637,19.197564466344904,25.16701663491641,26.180502506708905,23.897239392196454,26.763969633425567,2,True,False,"POLYGON ((118.800006 25.100002, 119.199994 25.100002, 119.199994 25.5, 118.800006 25.5, 118.800006 25.100002))"
CEG2000_f4_r0018_c0106,福建,18,106,116.2700012,25.6800006,-2.9479966562445754,0.9296722915959275,1782.6195901024962,27.84426991249863,10,37.278095095249675,35.669831608837285,34.50391924705795,29.733703685188832,28.767926456428444,19.750588966614213,22.60991160448812,18.508261449298452,29.2275353140641,26.070701561357467,24.799775494131893,27.462138377031025,2,True,True,"POLYGON ((116 25.5, 116.40000599999999 25.5, 116.40000599999999 25.900000000000002, 116 25.900000000000002, 116 25.5))"
CEG2000_f4_r0018_c0107,福建,18,107,116.5999985,25.7000005,-2.9221808526913513,0.7630092267579929,1782.5928512097323,27.729037372754437,16,37.082666979467184,36.261753455311094,34.61721663831031,29.21010919455846,28.432356556032968,19.351412476711058,22.838678324244018,18.098640966694237,28.40052576417731,25.668526437156316,25.154987057823494,27.8982300150625,4,False,False,"POLYGON ((116.4 25.5, 116.8 25.5, 116.8 25.900000000000002, 116.4 25.900000000000002, 116.4 25.5))"
CEG2000_f4_r0018_c0108,福建,18,108,117.0,25.7000005,-2.8511170965677968,0.5574305868970016,1782.5393734242678,26.582523543079702,16,35.63050171737142,35.15815336394267,32.87008257881024,26.513821255597254,27.611767641926114,18.689764717011673,21.560679708721004,17.880901487741554,26.375300343656885,24.79263971625122,24.800444052811528,27.33849999242077,4,False,False,"POLYGON ((116.800006 25.5, 117.199994 25.5, 117.199994 25.900000000000002, 116.800006 25.900000000000002, 116.800006 25.5))"
CEG2000_f4_r0018_c0109,福建,18,109,117.4000015,25.7000005,-2.7160320846724897,0.33774725073847606,1782.5928512097323,26.826893348528507,16,35.62872058870877,31.771438202730575,36.37205286425911,27.045343831283013,29.409742935341775,18.43966630641537,20.636138734019017,17.374551609028295,26.691753992977016,25.708825909127302,25.2843782543854,27.561483041142342,4,False,False,"POLYGON ((117.2 25.5, 117.6 25.5, 117.6 25.900000000000002, 117.2 25.900000000000002, 117.2 25.5))"
CEG2000_f4_r0018_c0110,福建,18,110,117.8,25.7000005,-2.3887110444954347,0.22776807952948103,1782.6195901024962,25.90903843145566,16,34.515086872977236,31.343664500845918,35.18187280010408,27.16519414094784,29.30460178066356,18.39767024470597,19.34287013073541,16.79839352038241,25.171442150631847,24.103590136971917,23.97378444410683,25.67290946708366,4,False,False,"POLYGON ((117.59999400000001 25.5, 118 25.5, 118 25.900000000000002, 117.59999400000001 25.900000000000002, 117.59999400000001 25.5))"
CEG2000_f4_r0018_c0111,福建,18,111,118.2,25.7000005,-1.4991560310182164,0.19255915786814123,1782.6195901024962,24.896435622364454,16,33.726421846481635,30.846909163539646,32.575554723663224,26.634791478099807,28.380322383968206,17.844960614066373,17.921004567370204,16.469687373399,23.080707622154026,24.033787545283964,23.099963723793202,24.239104427554366,4,False,False,"POLYGON ((118 25.5, 118.40000599999999 25.5, 118.40000599999999 25.900000000000002, 118 25.900000000000002, 118 25.5))"
CEG2000_f4_r0018_c0112,福建,18,112,118.5999985,25.7000005,-0.6903495415380936,0.32722183338776567,1782.5928512097323,24.88630002543207,16,33.61515549136864,29.062122095661604,33.18831308451742,27.668096175302342,28.70749495011705,18.937533363419867,18.231507986996643,16.41099556865335,22.61773294824548,23.888975383870378,22.171697279311918,24.142476100462478,4,False,False,"POLYGON ((118.4 25.5, 118.8 25.5, 118.8 25.900000000000002, 118.4 25.900000000000002, 118.4 25.5))"
CEG2000_f4_r0018_c0113,福建,18,113,119.0,25.7000005,-0.4023554451818674,0.476273865666933,1782.5393734242678,25.538834290222567,16,33.29604588009167,29.75021221675293,33.53359348651107,30.414713197836143,28.922185705790024,19.958066945018093,19.767166253821223,17.28696911307709,22.6346101559839,24.25508656427164,22.185613890982,24.508858488083042,4,False,False,"POLYGON ((118.800006 25.5, 119.199994 25.5, 119.199994 25.900000000000002, 118.800006 25.900000000000002, 118.800006 25.5))"
