dataset,method,view,node_group,node_count,mean_reference_degree,mean_display_degree,degree_absolute_error,node_adj_precision,node_adj_recall,node_adj_f1,node_neighbor_jaccard,node_angular_error_deg,node_radial_rank_error,node_direction_error_deg,node_neighbor_order_accuracy
江西,Direct Polar,annulus,boundary,38,2.6315789473684212,3.473684210526316,0.8421052631578947,0.7728070175438596,1.0,0.8660401002506264,0.7728070175438596,0.8613974185054324,0.06057596822244291,18.858151123918397,0.8648648648648649
江西,Direct Polar,annulus,interior,69,4.0,5.826086956521739,1.826086956521739,0.696342305037957,1.0,0.8180939833113744,0.696342305037957,0.7473209679272304,0.03199343724364232,16.869037304960308,0.9792270531400966
江西,Direct Polar,annulus,all,107,3.514018691588785,4.990654205607477,1.4766355140186915,0.7234979973297732,1.0,0.8351215762430717,0.7234979973297732,0.7878340999082742,0.042144242637982714,17.57545155842206,0.939308176100629
江西,Harmonic,disk,boundary,38,2.6315789473684212,3.5526315789473686,0.9736842105263158,0.6557017543859649,0.8859649122807017,0.7395989974937344,0.6153508771929825,0.8482430410694495,0.1256206554121152,26.000016118766542,0.8181818181818183
江西,Harmonic,disk,interior,69,4.0,6.0144927536231885,2.0144927536231885,0.6464113181504484,0.9637681159420289,0.7710029905682078,0.6349896480331262,4.275954884458969,0.0741044572053596,10.803513415429636,0.9457711442786068
江西,Harmonic,disk,all,107,3.514018691588785,5.140186915887851,1.644859813084112,0.6497107254116602,0.9361370716510903,0.7598501705978342,0.6280151312861594,3.0586366597038124,0.09239992946570269,16.200402225960506,0.9036666666666667
江西,Harmonic,annulus,boundary,38,2.6315789473684212,3.5789473684210527,0.9473684210526315,0.6425438596491229,0.8771929824561402,0.7303258145363409,0.6048245614035088,0.8157346705312492,0.12090367428003973,25.871869859415497,0.8383838383838385
江西,Harmonic,annulus,interior,69,4.0,5.594202898550725,1.7391304347826086,0.6040027605244995,0.8514492753623188,0.6995492430275038,0.5605244996549343,2.0129556010089202,0.07123325129887888,17.215854894253038,0.9263440860215053
江西,Harmonic,annulus,all,107,3.514018691588785,4.878504672897196,1.4579439252336448,0.6176902536715622,0.8605919003115264,0.7104792403857826,0.5762572318647086,1.587774335979467,0.08887321460059953,20.28995366692756,0.8957894736842106
江西,Area-balanced,disk,boundary,38,2.6315789473684212,4.2368421052631575,1.605263157894737,0.612155388471178,0.9561403508771928,0.7358813700918964,0.605639097744361,1.841425010178542,0.037239324726911625,18.071477866005512,0.8380952380952381
