dataset,method,view,tolerance,adj_precision,adj_recall,adj_f1,original_edge_count,display_edge_count,preserved_edge_count,lost_edge_count,new_edge_count,np2
浙江,Harmonic,disk,0.0005,0.6547619047619048,1.0,0.7913669064748202,110,168,110,0,58,0.6597329422317516
浙江,Harmonic,annulus,1e-06,0.6513157894736842,0.9,0.7557251908396946,110,152,99,11,53,0.6716542833076531
浙江,Harmonic,annulus,5e-06,0.6513157894736842,0.9,0.7557251908396946,110,152,99,11,53,0.6716542833076531
浙江,Harmonic,annulus,2e-05,0.6513157894736842,0.9,0.7557251908396946,110,152,99,11,53,0.6716542833076531
浙江,Harmonic,annulus,0.0001,0.6513157894736842,0.9,0.7557251908396946,110,152,99,11,53,0.6716542833076531
浙江,Harmonic,annulus,0.0005,0.6513157894736842,0.9,0.7557251908396946,110,152,99,11,53,0.6716542833076531
浙江,Area-balanced,disk,1e-06,0.6428571428571429,0.9818181818181818,0.776978417266187,110,168,108,2,60,0.6519784370058245
浙江,Area-balanced,disk,5e-06,0.6428571428571429,0.9818181818181818,0.776978417266187,110,168,108,2,60,0.6519784370058245
浙江,Area-balanced,disk,2e-05,0.6428571428571429,0.9818181818181818,0.776978417266187,110,168,108,2,60,0.6519784370058245
浙江,Area-balanced,disk,0.0001,0.6428571428571429,0.9818181818181818,0.776978417266187,110,168,108,2,60,0.6519784370058245
浙江,Area-balanced,disk,0.0005,0.6428571428571429,0.9818181818181818,0.776978417266187,110,168,108,2,60,0.6519784370058245
浙江,Area-balanced,annulus,1e-06,0.62,0.8454545454545455,0.7153846153846155,110,150,93,17,57,0.6731316878459056
浙江,Area-balanced,annulus,5e-06,0.62,0.8454545454545455,0.7153846153846155,110,150,93,17,57,0.6731316878459056
浙江,Area-balanced,annulus,2e-05,0.62,0.8454545454545455,0.7153846153846155,110,150,93,17,57,0.6731316878459056
浙江,Area-balanced,annulus,0.0001,0.62,0.8454545454545455,0.7153846153846155,110,150,93,17,57,0.6731316878459056
浙江,Area-balanced,annulus,0.0005,0.62,0.8454545454545455,0.7153846153846155,110,150,93,17,57,0.6731316878459056
浙江,Regular Topology,disk,1e-06,0.4946808510638298,0.8454545454545455,0.6241610738255033,110,188,93,17,95,0.49323551944368493
浙江,Regular Topology,disk,5e-06,0.4946808510638298,0.8454545454545455,0.6241610738255033,110,188,93,17,95,0.49323551944368493
浙江,Regular Topology,disk,2e-05,0.4946808510638298,0.8454545454545455,0.6241610738255033,110,188,93,17,95,0.49323551944368493
浙江,Regular Topology,disk,0.0001,0.4946808510638298,0.8454545454545455,0.6241610738255033,110,188,93,17,95,0.49323551944368493
浙江,Regular Topology,disk,0.0005,0.4946808510638298,0.8454545454545455,0.6241610738255033,110,188,93,17,95,0.49323551944368493
浙江,Regular Topology,annulus,1e-06,0.5393939393939394,0.8090909090909091,0.6472727272727272,110,165,89,21,76,0.5269281223468815
浙江,Regular Topology,annulus,5e-06,0.5393939393939394,0.8090909090909091,0.6472727272727272,110,165,89,21,76,0.5269281223468815
浙江,Regular Topology,annulus,2e-05,0.5393939393939394,0.8090909090909091,0.6472727272727272,110,165,89,21,76,0.5269281223468815
浙江,Regular Topology,annulus,0.0001,0.5393939393939394,0.8090909090909091,0.6472727272727272,110,165,89,21,76,0.5269281223468815
浙江,Regular Topology,annulus,0.0005,0.5393939393939394,0.8090909090909091,0.6472727272727272,110,165,89,21,76,0.5269281223468815
浙江,GeoDisk,disk,1e-06,0.6,0.9272727272727272,0.7285714285714284,110,170,102,8,68,0.6241102448724605
浙江,GeoDisk,disk,5e-06,0.6,0.9272727272727272,0.7285714285714284,110,170,102,8,68,0.6241102448724605
浙江,GeoDisk,disk,2e-05,0.6,0.9272727272727272,0.7285714285714284,110,170,102,8,68,0.6241102448724605
浙江,GeoDisk,disk,0.0001,0.6,0.9272727272727272,0.7285714285714284,110,170,102,8,68,0.6241102448724605
浙江,GeoDisk,disk,0.0005,0.6,0.9272727272727272,0.7285714285714284,110,170,102,8,68,0.6241102448724605
浙江,GeoAnnulus,annulus,1e-06,0.6190476190476191,0.8272727272727273,0.708171206225681,110,147,91,19,56,0.6652194813733275
浙江,GeoAnnulus,annulus,5e-06,0.6190476190476191,0.8272727272727273,0.708171206225681,110,147,91,19,56,0.6652194813733275
浙江,GeoAnnulus,annulus,2e-05,0.6190476190476191,0.8272727272727273,0.708171206225681,110,147,91,19,56,0.6652194813733275
浙江,GeoAnnulus,annulus,0.0001,0.6190476190476191,0.8272727272727273,0.708171206225681,110,147,91,19,56,0.6652194813733275
浙江,GeoAnnulus,annulus,0.0005,0.6190476190476191,0.8272727272727273,0.708171206225681,110,147,91,19,56,0.6652194813733275
浙江,GeoDisk-Final,disk,1e-06,0.650887573964497,1.0,0.7885304659498208,110,169,110,0,59,0.6573721305949218
浙江,GeoDisk-Final,disk,5e-06,0.650887573964497,1.0,0.7885304659498208,110,169,110,0,59,0.6573721305949218
浙江,GeoDisk-Final,disk,2e-05,0.650887573964497,1.0,0.7885304659498208,110,169,110,0,59,0.6573721305949218
浙江,GeoDisk-Final,disk,0.0001,0.650887573964497,1.0,0.7885304659498208,110,169,110,0,59,0.6573721305949218
浙江,GeoDisk-Final,disk,0.0005,0.650887573964497,1.0,0.7885304659498208,110,169,110,0,59,0.6573721305949218
浙江,GeoAnnulus-Final,annulus,1e-06,0.6451612903225806,0.9090909090909091,0.7547169811320754,110,155,100,10,55,0.6590869611058942
浙江,GeoAnnulus-Final,annulus,5e-06,0.6451612903225806,0.9090909090909091,0.7547169811320754,110,155,100,10,55,0.6590869611058942
浙江,GeoAnnulus-Final,annulus,2e-05,0.6451612903225806,0.9090909090909091,0.7547169811320754,110,155,100,10,55,0.6590869611058942
浙江,GeoAnnulus-Final,annulus,0.0001,0.6451612903225806,0.9090909090909091,0.7547169811320754,110,155,100,10,55,0.6590869611058942
浙江,GeoAnnulus-Final,annulus,0.0005,0.6451612903225806,0.9090909090909091,0.7547169811320754,110,155,100,10,55,0.6590869611058942
NE-Admin0-Africa,Direct Polar,disk,1e-06,0.45188284518828453,0.9908256880733946,0.6206896551724138,109,239,108,1,131,0.5433275007473365
NE-Admin0-Africa,Direct Polar,disk,5e-06,0.45188284518828453,0.9908256880733946,0.6206896551724138,109,239,108,1,131,0.5433275007473365
NE-Admin0-Africa,Direct Polar,disk,2e-05,0.45,0.9908256880733946,0.6189111747851003,109,240,108,1,132,0.5433275007473365
NE-Admin0-Africa,Direct Polar,disk,0.0001,0.45,0.9908256880733946,0.6189111747851003,109,240,108,1,132,0.5433275007473365
NE-Admin0-Africa,Direct Polar,disk,0.0005,0.4462809917355372,0.9908256880733946,0.6153846153846154,109,242,108,1,134,0.5389064382703199
NE-Admin0-Africa,Direct Polar,annulus,1e-06,0.45188284518828453,0.9908256880733946,0.6206896551724138,109,239,108,1,131,0.5433275007473365
NE-Admin0-Africa,Direct Polar,annulus,5e-06,0.45188284518828453,0.9908256880733946,0.6206896551724138,109,239,108,1,131,0.5433275007473365
NE-Admin0-Africa,Direct Polar,annulus,2e-05,0.45,0.9908256880733946,0.6189111747851003,109,240,108,1,132,0.5433275007473365
NE-Admin0-Africa,Direct Polar,annulus,0.0001,0.45,0.9908256880733946,0.6189111747851003,109,240,108,1,132,0.5433275007473365
NE-Admin0-Africa,Direct Polar,annulus,0.0005,0.4462809917355372,0.9908256880733946,0.6153846153846154,109,242,108,1,134,0.5389064382703199
NE-Admin0-Africa,Harmonic,disk,1e-06,0.5585585585585585,0.5688073394495413,0.5636363636363636,109,111,62,47,49,0.536184193691141
NE-Admin0-Africa,Harmonic,disk,5e-06,0.5585585585585585,0.5688073394495413,0.5636363636363636,109,111,62,47,49,0.536184193691141
NE-Admin0-Africa,Harmonic,disk,2e-05,0.5585585585585585,0.5688073394495413,0.5636363636363636,109,111,62,47,49,0.536184193691141
NE-Admin0-Africa,Harmonic,disk,0.0001,0.5585585585585585,0.5688073394495413,0.5636363636363636,109,111,62,47,49,0.536184193691141
NE-Admin0-Africa,Harmonic,disk,0.0005,0.5585585585585585,0.5688073394495413,0.5636363636363636,109,111,62,47,49,0.536184193691141
NE-Admin0-Africa,Harmonic,annulus,1e-06,0.5454545454545454,0.5504587155963303,0.547945205479452,109,110,60,49,50,0.5331234392990687
NE-Admin0-Africa,Harmonic,annulus,5e-06,0.5454545454545454,0.5504587155963303,0.547945205479452,109,110,60,49,50,0.5331234392990687
NE-Admin0-Africa,Harmonic,annulus,2e-05,0.5454545454545454,0.5504587155963303,0.547945205479452,109,110,60,49,50,0.5331234392990687
NE-Admin0-Africa,Harmonic,annulus,0.0001,0.5454545454545454,0.5504587155963303,0.547945205479452,109,110,60,49,50,0.5331234392990687
NE-Admin0-Africa,Harmonic,annulus,0.0005,0.5454545454545454,0.5504587155963303,0.547945205479452,109,110,60,49,50,0.5331234392990687
NE-Admin0-Africa,Area-balanced,disk,1e-06,0.5862068965517241,0.6238532110091743,0.6044444444444446,109,116,68,41,48,0.5780561345745086
NE-Admin0-Africa,Area-balanced,disk,5e-06,0.5862068965517241,0.6238532110091743,0.6044444444444446,109,116,68,41,48,0.5780561345745086
NE-Admin0-Africa,Area-balanced,disk,2e-05,0.5862068965517241,0.6238532110091743,0.6044444444444446,109,116,68,41,48,0.5780561345745086
NE-Admin0-Africa,Area-balanced,disk,0.0001,0.5862068965517241,0.6238532110091743,0.6044444444444446,109,116,68,41,48,0.5780561345745086
NE-Admin0-Africa,Area-balanced,disk,0.0005,0.5862068965517241,0.6238532110091743,0.6044444444444446,109,116,68,41,48,0.5780561345745086
NE-Admin0-Africa,Area-balanced,annulus,1e-06,0.5754716981132075,0.5596330275229358,0.5674418604651162,109,106,61,48,45,0.49373733508530926
NE-Admin0-Africa,Area-balanced,annulus,5e-06,0.5754716981132075,0.5596330275229358,0.5674418604651162,109,106,61,48,45,0.49373733508530926
NE-Admin0-Africa,Area-balanced,annulus,2e-05,0.5754716981132075,0.5596330275229358,0.5674418604651162,109,106,61,48,45,0.49373733508530926
NE-Admin0-Africa,Area-balanced,annulus,0.0001,0.5754716981132075,0.5596330275229358,0.5674418604651162,109,106,61,48,45,0.49373733508530926
NE-Admin0-Africa,Area-balanced,annulus,0.0005,0.5754716981132075,0.5596330275229358,0.5674418604651162,109,106,61,48,45,0.49373733508530926
NE-Admin0-Africa,Regular Topology,disk,1e-06,0.5327868852459017,0.5963302752293578,0.5627705627705627,109,122,65,44,57,0.4389805322243403
NE-Admin0-Africa,Regular Topology,disk,5e-06,0.5327868852459017,0.5963302752293578,0.5627705627705627,109,122,65,44,57,0.4389805322243403
NE-Admin0-Africa,Regular Topology,disk,2e-05,0.5327868852459017,0.5963302752293578,0.5627705627705627,109,122,65,44,57,0.4389805322243403
NE-Admin0-Africa,Regular Topology,disk,0.0001,0.5327868852459017,0.5963302752293578,0.5627705627705627,109,122,65,44,57,0.4389805322243403
NE-Admin0-Africa,Regular Topology,disk,0.0005,0.5327868852459017,0.5963302752293578,0.5627705627705627,109,122,65,44,57,0.4389805322243403
NE-Admin0-Africa,Regular Topology,annulus,1e-06,0.5398230088495575,0.5596330275229358,0.5495495495495495,109,113,61,48,52,0.41068830097777465
NE-Admin0-Africa,Regular Topology,annulus,5e-06,0.5398230088495575,0.5596330275229358,0.5495495495495495,109,113,61,48,52,0.41068830097777465
NE-Admin0-Africa,Regular Topology,annulus,2e-05,0.5398230088495575,0.5596330275229358,0.5495495495495495,109,113,61,48,52,0.41068830097777465
NE-Admin0-Africa,Regular Topology,annulus,0.0001,0.5398230088495575,0.5596330275229358,0.5495495495495495,109,113,61,48,52,0.41068830097777465
NE-Admin0-Africa,Regular Topology,annulus,0.0005,0.5398230088495575,0.5596330275229358,0.5495495495495495,109,113,61,48,52,0.41068830097777465
NE-Admin0-Africa,GeoDisk,disk,1e-06,0.5785123966942148,0.6422018348623854,0.6086956521739131,109,121,70,39,51,0.5804796898559181
NE-Admin0-Africa,GeoDisk,disk,5e-06,0.5785123966942148,0.6422018348623854,0.6086956521739131,109,121,70,39,51,0.5804796898559181
NE-Admin0-Africa,GeoDisk,disk,2e-05,0.5785123966942148,0.6422018348623854,0.6086956521739131,109,121,70,39,51,0.5804796898559181
NE-Admin0-Africa,GeoDisk,disk,0.0001,0.5785123966942148,0.6422018348623854,0.6086956521739131,109,121,70,39,51,0.5804796898559181
NE-Admin0-Africa,GeoDisk,disk,0.0005,0.5785123966942148,0.6422018348623854,0.6086956521739131,109,121,70,39,51,0.5804796898559181
NE-Admin0-Africa,GeoAnnulus,annulus,1e-06,0.5849056603773585,0.5688073394495413,0.5767441860465117,109,106,62,47,44,0.5036450994701096
NE-Admin0-Africa,GeoAnnulus,annulus,5e-06,0.5849056603773585,0.5688073394495413,0.5767441860465117,109,106,62,47,44,0.5036450994701096
NE-Admin0-Africa,GeoAnnulus,annulus,2e-05,0.5849056603773585,0.5688073394495413,0.5767441860465117,109,106,62,47,44,0.5036450994701096
NE-Admin0-Africa,GeoAnnulus,annulus,0.0001,0.5849056603773585,0.5688073394495413,0.5767441860465117,109,106,62,47,44,0.5036450994701096
NE-Admin0-Africa,GeoAnnulus,annulus,0.0005,0.5849056603773585,0.5688073394495413,0.5767441860465117,109,106,62,47,44,0.5036450994701096
NE-Admin0-Africa,GeoDisk-Final,disk,1e-06,0.7235772357723578,0.8165137614678899,0.7672413793103449,109,123,89,20,34,0.6846186350629074
NE-Admin0-Africa,GeoDisk-Final,disk,5e-06,0.7235772357723578,0.8165137614678899,0.7672413793103449,109,123,89,20,34,0.6846186350629074
NE-Admin0-Africa,GeoDisk-Final,disk,2e-05,0.7235772357723578,0.8165137614678899,0.7672413793103449,109,123,89,20,34,0.6846186350629074
NE-Admin0-Africa,GeoDisk-Final,disk,0.0001,0.7235772357723578,0.8165137614678899,0.7672413793103449,109,123,89,20,34,0.6846186350629074
NE-Admin0-Africa,GeoDisk-Final,disk,0.0005,0.7235772357723578,0.8165137614678899,0.7672413793103449,109,123,89,20,34,0.6846186350629074
NE-Admin0-Africa,GeoAnnulus-Final,annulus,1e-06,0.6206896551724138,0.6605504587155964,0.6400000000000001,109,116,72,37,44,0.5424469395518259
NE-Admin0-Africa,GeoAnnulus-Final,annulus,5e-06,0.6206896551724138,0.6605504587155964,0.6400000000000001,109,116,72,37,44,0.5424469395518259
NE-Admin0-Africa,GeoAnnulus-Final,annulus,2e-05,0.6206896551724138,0.6605504587155964,0.6400000000000001,109,116,72,37,44,0.5424469395518259
NE-Admin0-Africa,GeoAnnulus-Final,annulus,0.0001,0.6206896551724138,0.6605504587155964,0.6400000000000001,109,116,72,37,44,0.5424469395518259
NE-Admin0-Africa,GeoAnnulus-Final,annulus,0.0005,0.6206896551724138,0.6605504587155964,0.6400000000000001,109,116,72,37,44,0.5424469395518259
NCEP-AirTemp-Africa-2000,Direct Polar,disk,1e-06,0.23712021136063408,0.9689608636977058,0.3810029185460334,741,3028,718,23,2310,0.4507065517649247
NCEP-AirTemp-Africa-2000,Direct Polar,disk,5e-06,0.23712021136063408,0.9689608636977058,0.3810029185460334,741,3028,718,23,2310,0.4507065517649247
NCEP-AirTemp-Africa-2000,Direct Polar,disk,2e-05,0.2370419280290525,0.9689608636977058,0.38090185676392574,741,3029,718,23,2311,0.45063904888736384
NCEP-AirTemp-Africa-2000,Direct Polar,disk,0.0001,0.23677335075114303,0.9784075573549258,0.38127793846962926,741,3062,725,16,2337,0.45063904888736384
NCEP-AirTemp-Africa-2000,Direct Polar,disk,0.0005,0.22576687116564417,0.9932523616734144,0.3679080229942514,741,3260,736,5,2524,0.4480726001497254
NCEP-AirTemp-Africa-2000,Direct Polar,annulus,1e-06,0.23408423114593535,0.9676113360323887,0.37697160883280756,741,3063,717,24,2346,0.47419318549263756
NCEP-AirTemp-Africa-2000,Direct Polar,annulus,5e-06,0.23408423114593535,0.9676113360323887,0.37697160883280756,741,3063,717,24,2346,0.47419318549263756
NCEP-AirTemp-Africa-2000,Direct Polar,annulus,2e-05,0.23408423114593535,0.9676113360323887,0.37697160883280756,741,3063,717,24,2346,0.47419318549263756
NCEP-AirTemp-Africa-2000,Direct Polar,annulus,0.0001,0.23385012919896642,0.9770580296896086,0.3773781600208496,741,3096,724,17,2372,0.47419318549263756
NCEP-AirTemp-Africa-2000,Direct Polar,annulus,0.0005,0.2229299363057325,0.9919028340080972,0.3640416047548291,741,3297,735,6,2562,0.47201015080997727
NCEP-AirTemp-Africa-2000,Harmonic,disk,1e-06,0.5851449275362319,0.8717948717948718,0.7002710027100271,741,1104,646,95,458,0.5826058662344777
NCEP-AirTemp-Africa-2000,Harmonic,disk,5e-06,0.5851449275362319,0.8717948717948718,0.7002710027100271,741,1104,646,95,458,0.5826058662344777
NCEP-AirTemp-Africa-2000,Harmonic,disk,2e-05,0.5851449275362319,0.8717948717948718,0.7002710027100271,741,1104,646,95,458,0.5826058662344777
NCEP-AirTemp-Africa-2000,Harmonic,disk,0.0001,0.5862068965517241,0.8717948717948718,0.7010309278350514,741,1102,646,95,456,0.5834512106165878
NCEP-AirTemp-Africa-2000,Harmonic,disk,0.0005,0.5867393278837421,0.8717948717948718,0.7014115092290988,741,1101,646,95,455,0.5833878456969332
NCEP-AirTemp-Africa-2000,Harmonic,annulus,1e-06,0.5448658649398704,0.7948717948717948,0.646542261251372,741,1081,589,152,492,0.5414463756581196
NCEP-AirTemp-Africa-2000,Harmonic,annulus,5e-06,0.5448658649398704,0.7948717948717948,0.646542261251372,741,1081,589,152,492,0.5414463756581196
NCEP-AirTemp-Africa-2000,Harmonic,annulus,2e-05,0.5448658649398704,0.7948717948717948,0.646542261251372,741,1081,589,152,492,0.5414463756581196
NCEP-AirTemp-Africa-2000,Harmonic,annulus,0.0001,0.5444444444444444,0.7935222672064778,0.6457990115321253,741,1080,588,153,492,0.5403885044630914
NCEP-AirTemp-Africa-2000,Harmonic,annulus,0.0005,0.5444444444444444,0.7935222672064778,0.6457990115321253,741,1080,588,153,492,0.5403885044630914
NCEP-AirTemp-Africa-2000,Area-balanced,disk,1e-06,0.4841417910447761,0.7004048582995951,0.5725317153888582,741,1072,519,222,553,0.4917434601110444
NCEP-AirTemp-Africa-2000,Area-balanced,disk,5e-06,0.4841417910447761,0.7004048582995951,0.5725317153888582,741,1072,519,222,553,0.4917434601110444
NCEP-AirTemp-Africa-2000,Area-balanced,disk,2e-05,0.4841417910447761,0.7004048582995951,0.5725317153888582,741,1072,519,222,553,0.4917434601110444
NCEP-AirTemp-Africa-2000,Area-balanced,disk,0.0001,0.4841417910447761,0.7004048582995951,0.5725317153888582,741,1072,519,222,553,0.4917434601110444
NCEP-AirTemp-Africa-2000,Area-balanced,disk,0.0005,0.4841417910447761,0.7004048582995951,0.5725317153888582,741,1072,519,222,553,0.4926830780812926
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,1e-06,0.4165120593692022,0.6059379217273954,0.4936778449697636,741,1078,449,292,629,0.42844209392752997
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,5e-06,0.4165120593692022,0.6059379217273954,0.4936778449697636,741,1078,449,292,629,0.42844209392752997
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,2e-05,0.4165120593692022,0.6059379217273954,0.4936778449697636,741,1078,449,292,629,0.42844209392752997
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,0.0001,0.4165120593692022,0.6059379217273954,0.4936778449697636,741,1078,449,292,629,0.42844209392752997
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,0.0005,0.4165120593692022,0.6059379217273954,0.4936778449697636,741,1078,449,292,629,0.4288814673942724
NCEP-AirTemp-Africa-2000,Regular Topology,disk,1e-06,0.2651869158878505,0.6126855600539811,0.3701589889930697,741,1712,454,287,1258,0.27794875667923624
NCEP-AirTemp-Africa-2000,Regular Topology,disk,5e-06,0.26503210741389377,0.6126855600539811,0.37000814995925024,741,1713,454,287,1259,0.2793640642511382
NCEP-AirTemp-Africa-2000,Regular Topology,disk,2e-05,0.26321905868681,0.611336032388664,0.3679935012185215,741,1721,453,288,1268,0.28225641953592845
NCEP-AirTemp-Africa-2000,Regular Topology,disk,0.0001,0.26321905868681,0.611336032388664,0.3679935012185215,741,1721,453,288,1268,0.28225641953592845
NCEP-AirTemp-Africa-2000,Regular Topology,disk,0.0005,0.2633720930232558,0.611336032388664,0.3681430312880943,741,1720,453,288,1267,0.2825758186366338
NCEP-AirTemp-Africa-2000,Regular Topology,annulus,1e-06,0.37596153846153846,0.5276653171390013,0.4390791690061763,741,1040,391,350,649,0.3147495707359615
NCEP-AirTemp-Africa-2000,Regular Topology,annulus,5e-06,0.3763233878729548,0.5276653171390013,0.4393258426966292,741,1039,391,350,648,0.31653745493921603
NCEP-AirTemp-Africa-2000,Regular Topology,annulus,2e-05,0.37249283667621774,0.5263157894736842,0.43624161073825496,741,1047,390,351,657,0.3194298102240063
NCEP-AirTemp-Africa-2000,Regular Topology,annulus,0.0001,0.37249283667621774,0.5263157894736842,0.43624161073825496,741,1047,390,351,657,0.3194298102240063
NCEP-AirTemp-Africa-2000,Regular Topology,annulus,0.0005,0.372848948374761,0.5263157894736842,0.43648573027420257,741,1046,390,351,656,0.3198652715841347
NCEP-AirTemp-Africa-2000,GeoDisk,disk,1e-06,0.3931469792605951,0.5883940620782726,0.47135135135135137,741,1109,436,305,673,0.375674682049913
NCEP-AirTemp-Africa-2000,GeoDisk,disk,5e-06,0.3931469792605951,0.5883940620782726,0.47135135135135137,741,1109,436,305,673,0.375674682049913
NCEP-AirTemp-Africa-2000,GeoDisk,disk,2e-05,0.3931469792605951,0.5883940620782726,0.47135135135135137,741,1109,436,305,673,0.375674682049913
NCEP-AirTemp-Africa-2000,GeoDisk,disk,0.0001,0.3931469792605951,0.5883940620782726,0.47135135135135137,741,1109,436,305,673,0.375674682049913
NCEP-AirTemp-Africa-2000,GeoDisk,disk,0.0005,0.3935018050541516,0.5883940620782726,0.47160627366143854,741,1108,436,305,672,0.375777239509079
NCEP-AirTemp-Africa-2000,GeoAnnulus,annulus,1e-06,0.37781954887218044,0.5425101214574899,0.4454293628808864,741,1064,402,339,662,0.367272579190822
NCEP-AirTemp-Africa-2000,GeoAnnulus,annulus,5e-06,0.37781954887218044,0.5425101214574899,0.4454293628808864,741,1064,402,339,662,0.367272579190822
NCEP-AirTemp-Africa-2000,GeoAnnulus,annulus,2e-05,0.37781954887218044,0.5425101214574899,0.4454293628808864,741,1064,402,339,662,0.367272579190822
NCEP-AirTemp-Africa-2000,GeoAnnulus,annulus,0.0001,0.37781954887218044,0.5425101214574899,0.4454293628808864,741,1064,402,339,662,0.367272579190822
NCEP-AirTemp-Africa-2000,GeoAnnulus,annulus,0.0005,0.37746478873239436,0.5425101214574899,0.4451827242524917,741,1065,402,339,663,0.3671225629345929
NCEP-AirTemp-Africa-2000,GeoDisk-Final,disk,1e-06,0.5906221821460775,0.8839406207827261,0.7081081081081082,741,1109,655,86,454,0.5871242561396568
NCEP-AirTemp-Africa-2000,GeoDisk-Final,disk,5e-06,0.5906221821460775,0.8839406207827261,0.7081081081081082,741,1109,655,86,454,0.5871242561396568
NCEP-AirTemp-Africa-2000,GeoDisk-Final,disk,2e-05,0.5906221821460775,0.8839406207827261,0.7081081081081082,741,1109,655,86,454,0.5871242561396568
NCEP-AirTemp-Africa-2000,GeoDisk-Final,disk,0.0001,0.5906221821460775,0.8839406207827261,0.7081081081081082,741,1109,655,86,454,0.5871242561396568
NCEP-AirTemp-Africa-2000,GeoDisk-Final,disk,0.0005,0.5916892502258356,0.8839406207827261,0.7088744588744589,741,1107,655,86,452,0.5882984365294978
NCEP-AirTemp-Africa-2000,GeoAnnulus-Final,annulus,1e-06,0.5576208178438662,0.8097165991902834,0.6604292790313705,741,1076,600,141,476,0.5480693195134366
NCEP-AirTemp-Africa-2000,GeoAnnulus-Final,annulus,5e-06,0.5576208178438662,0.8097165991902834,0.6604292790313705,741,1076,600,141,476,0.5480693195134366
NCEP-AirTemp-Africa-2000,GeoAnnulus-Final,annulus,2e-05,0.5576208178438662,0.8097165991902834,0.6604292790313705,741,1076,600,141,476,0.5480693195134366
NCEP-AirTemp-Africa-2000,GeoAnnulus-Final,annulus,0.0001,0.5581395348837209,0.8097165991902834,0.6607929515418501,741,1075,600,141,475,0.5484974042968097
NCEP-AirTemp-Africa-2000,GeoAnnulus-Final,annulus,0.0005,0.5577281191806331,0.8083670715249662,0.6600550964187328,741,1074,599,142,475,0.5489666012123906
NASA-Exoplanet-SkyGrid,Direct Polar,disk,1e-06,0.2080659945004583,0.7418300653594772,0.3249821045096636,306,1091,227,79,864,0.22690586130692464
NASA-Exoplanet-SkyGrid,Direct Polar,disk,5e-06,0.2080659945004583,0.7418300653594772,0.3249821045096636,306,1091,227,79,864,0.22690586130692464
NASA-Exoplanet-SkyGrid,Direct Polar,disk,2e-05,0.20730593607305936,0.7418300653594772,0.3240542469664525,306,1095,227,79,868,0.2282015080798047
NASA-Exoplanet-SkyGrid,Direct Polar,disk,0.0001,0.20355555555555555,0.7483660130718954,0.3200559049615654,306,1125,229,77,896,0.23067815015229598
NASA-Exoplanet-SkyGrid,Direct Polar,disk,0.0005,0.2077375946173255,0.8071895424836601,0.3304347826086957,306,1189,247,59,942,0.22749060627896892
NASA-Exoplanet-SkyGrid,Direct Polar,annulus,1e-06,0.2080659945004583,0.7418300653594772,0.3249821045096636,306,1091,227,79,864,0.22690586130692464
NASA-Exoplanet-SkyGrid,Direct Polar,annulus,5e-06,0.2080659945004583,0.7418300653594772,0.3249821045096636,306,1091,227,79,864,0.22690586130692464
NASA-Exoplanet-SkyGrid,Direct Polar,annulus,2e-05,0.20730593607305936,0.7418300653594772,0.3240542469664525,306,1095,227,79,868,0.2282015080798047
NASA-Exoplanet-SkyGrid,Direct Polar,annulus,0.0001,0.20355555555555555,0.7483660130718954,0.3200559049615654,306,1125,229,77,896,0.23067815015229598
NASA-Exoplanet-SkyGrid,Direct Polar,annulus,0.0005,0.2077375946173255,0.8071895424836601,0.3304347826086957,306,1189,247,59,942,0.22749060627896892
NASA-Exoplanet-SkyGrid,Harmonic,disk,1e-06,0.4503464203233256,0.6372549019607843,0.5277401894451962,306,433,195,111,238,0.47433264675397196
NASA-Exoplanet-SkyGrid,Harmonic,disk,5e-06,0.4503464203233256,0.6372549019607843,0.5277401894451962,306,433,195,111,238,0.47433264675397196
NASA-Exoplanet-SkyGrid,Harmonic,disk,2e-05,0.4503464203233256,0.6372549019607843,0.5277401894451962,306,433,195,111,238,0.47433264675397196
NASA-Exoplanet-SkyGrid,Harmonic,disk,0.0001,0.4503464203233256,0.6372549019607843,0.5277401894451962,306,433,195,111,238,0.47433264675397196
NASA-Exoplanet-SkyGrid,Harmonic,disk,0.0005,0.4503464203233256,0.6372549019607843,0.5277401894451962,306,433,195,111,238,0.47433264675397196
NASA-Exoplanet-SkyGrid,Harmonic,annulus,1e-06,0.4317617866004963,0.5686274509803921,0.49083215796897034,306,403,174,132,229,0.3975526592928967
NASA-Exoplanet-SkyGrid,Harmonic,annulus,5e-06,0.4317617866004963,0.5686274509803921,0.49083215796897034,306,403,174,132,229,0.3975526592928967
NASA-Exoplanet-SkyGrid,Harmonic,annulus,2e-05,0.4317617866004963,0.5686274509803921,0.49083215796897034,306,403,174,132,229,0.3975526592928967
NASA-Exoplanet-SkyGrid,Harmonic,annulus,0.0001,0.4275184275184275,0.5686274509803921,0.48807854137447404,306,407,174,132,233,0.39779395630892045
NASA-Exoplanet-SkyGrid,Harmonic,annulus,0.0005,0.41626794258373206,0.5686274509803921,0.4806629834254143,306,418,174,132,244,0.4031592139600273
NASA-Exoplanet-SkyGrid,Area-balanced,disk,1e-06,0.6365853658536585,0.8529411764705882,0.729050279329609,306,410,261,45,149,0.6350081962124733
