region,method,view,reference_policy,inclusion_threshold,cell_count,mean_inclusion_fraction,adj_precision,adj_recall,adj_f1,original_edge_count,display_edge_count,preserved_edge_count,lost_edge_count,new_edge_count,np2
湖北,Area-balanced,disk,full_macro_cell,0.5,109,0.9343881091549101,0.5878136200716846,0.8864864864864865,0.7068965517241379,185,279,164,21,115,0.5749748437704051
湖北,Area-balanced,annulus,full_macro_cell,0.5,109,0.9343881091549101,0.5019305019305019,0.7027027027027027,0.5855855855855856,185,259,130,55,129,0.5344611833151507
湖北,Regular Topology,disk,full_macro_cell,0.5,109,0.9343881091549101,0.371900826446281,0.7297297297297297,0.49270072992700725,185,363,135,50,228,0.39554331157806116
湖北,Regular Topology,annulus,full_macro_cell,0.5,109,0.9343881091549101,0.4573643410852713,0.6378378378378379,0.5327313769751693,185,258,118,67,140,0.42815273301324747
湖北,GeoDisk,disk,full_macro_cell,0.5,109,0.9343881091549101,0.48056537102473496,0.7351351351351352,0.5811965811965812,185,283,136,49,147,0.46318187081038276
湖北,GeoAnnulus,annulus,full_macro_cell,0.5,109,0.9343881091549101,0.4959677419354839,0.6648648648648648,0.5681293302540416,185,248,123,62,125,0.4880540647689226
湖北,GeoDisk-Final,disk,full_macro_cell,0.5,109,0.9343881091549101,0.64,0.9513513513513514,0.7652173913043478,185,275,176,9,99,0.6454747394382979
湖北,GeoAnnulus-Final,annulus,full_macro_cell,0.5,109,0.9343881091549101,0.6115384615384616,0.8594594594594595,0.7146067415730337,185,260,159,26,101,0.6207008434832446
湖北,Direct Polar,disk,province_clipped,0.5,109,0.9343881091549101,0.616,0.8148148148148148,0.7015945330296127,189,250,154,35,96,0.4504712073256681
湖北,Direct Polar,annulus,province_clipped,0.5,109,0.9343881091549101,0.5830258302583026,0.8359788359788359,0.6869565217391305,189,271,158,31,113,0.4269095430919722
湖北,Harmonic,disk,province_clipped,0.5,109,0.9343881091549101,0.5019011406844106,0.6984126984126984,0.5840707964601769,189,263,132,57,131,0.36663888652981735
湖北,Harmonic,annulus,province_clipped,0.5,109,0.9343881091549101,0.5040322580645161,0.6613756613756614,0.5720823798627003,189,248,125,64,123,0.3800841341746159
湖北,Area-balanced,disk,province_clipped,0.5,109,0.9343881091549101,0.4946236559139785,0.7301587301587301,0.5897435897435896,189,279,138,51,141,0.36822094097257696
湖北,Area-balanced,annulus,province_clipped,0.5,109,0.9343881091549101,0.44787644787644787,0.6137566137566137,0.5178571428571428,189,259,116,73,143,0.35277296296062954
湖北,Regular Topology,disk,province_clipped,0.5,109,0.9343881091549101,0.31955922865013775,0.6137566137566137,0.4202898550724638,189,363,116,73,247,0.2582932878656755
湖北,Regular Topology,annulus,province_clipped,0.5,109,0.9343881091549101,0.3798449612403101,0.5185185185185185,0.4384787472035794,189,258,98,91,160,0.2872113466061706
湖北,GeoDisk,disk,province_clipped,0.5,109,0.9343881091549101,0.40636042402826855,0.6084656084656085,0.4872881355932203,189,283,115,74,168,0.2952365673996532
湖北,GeoAnnulus,annulus,province_clipped,0.5,109,0.9343881091549101,0.4274193548387097,0.5608465608465608,0.4851258581235698,189,248,106,83,142,0.32457284406009096
