dataset,method,view,cell_id,is_boundary,reference_degree,display_degree,degree_absolute_error,node_adj_precision,node_adj_recall,node_adj_f1,node_neighbor_jaccard,node_angular_error_deg,node_radial_rank_error,node_direction_error_deg,node_neighbor_order_accuracy
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c013,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.05740517666695285,0.0025000000000000577,27.962294601226116,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c014,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.27795630679081323,0.05500000000000005,35.06065240351237,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c015,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,0.13050804498602303,0.13249999999999995,22.418568841153597,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c016,True,3,5,2,0.6,1.0,0.7499999999999999,0.6,0.41082024557877994,0.08750000000000002,15.86179697171255,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c017,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.22391973482507316,0.0050000000000000044,16.09318562203079,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c018,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,0.3531067625501043,0.10999999999999999,12.705727740990904,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c019,True,3,3,0,1.0,1.0,1.0,1.0,0.008075972835836394,0.12750000000000006,1.9195154752597634,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c020,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,0.12475371692149795,0.11749999999999994,5.351611645815857,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r028_c021,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.6323730815152303,0.17000000000000004,6.949227887820019,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c005,True,2,3,1,0.0,0.0,0.0,0.0,0.1875658863066277,0.012499999999999956,36.569263070986196,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c006,False,4,8,4,0.25,0.5,0.3333333333333333,0.2,1.1922334898925957,0.022499999999999964,43.935281739595816,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c007,False,4,8,4,0.25,0.5,0.3333333333333333,0.2,3.284281546423576e-05,0.08750000000000002,36.504729092225375,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c008,False,4,4,0,0.0,0.0,0.0,0.0,0.6096552304010069,0.17999999999999994,42.5515850172895,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c009,False,4,3,1,0.0,0.0,0.0,0.0,0.055810922902359464,0.1675000000000001,46.43525633702451,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c010,False,4,3,1,0.0,0.0,0.0,0.0,0.0981707368408938,0.08499999999999996,45.63642071613397,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c011,False,4,3,1,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666,0.4001135116150081,0.012499999999999956,41.55998138870051,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c012,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.06196493581915986,0.010000000000000009,19.50837863375104,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c013,True,2,5,3,0.4,1.0,0.5714285714285715,0.4,0.13238875042808074,0.02749999999999997,21.716823151549175,1.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r029_c017,True,1,4,3,0.25,1.0,0.4,0.25,0.16486723378528334,0.17000000000000004,10.632615393220204,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r030_c006,True,2,8,6,0.25,1.0,0.4,0.25,3.284281546423576e-05,0.09750000000000003,54.220619693449976,0.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r030_c007,True,3,8,5,0.25,0.6666666666666666,0.36363636363636365,0.2222222222222222,1.192389051427008,0.03500000000000003,44.44384629984893,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r030_c008,True,3,3,0,0.0,0.0,0.0,0.0,0.2397957915439962,0.012499999999999956,38.20297370844566,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r030_c009,True,3,3,0,0.0,0.0,0.0,0.0,0.10397612208606513,0.12750000000000006,38.63998663057977,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r030_c010,True,3,4,1,0.0,0.0,0.0,0.0,0.07253515475181575,0.16500000000000004,42.27551447004069,
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r030_c011,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,0.3189016247266735,0.14250000000000007,45.66519990096708,0.0
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,NCEP2000_r030_c012,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.44911882933120667,0.21250000000000002,24.595289265640844,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r003_c016,True,2,6,4,0.3333333333333333,1.0,0.5,0.3333333333333333,0.26067477795627336,0.010000000000000009,6.370552202507414,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r003_c017,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,0.01990246572949277,0.015000000000000013,8.680105825191994,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r003_c018,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,0.010253762659540366,0.010000000000000009,5.905704738249573,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r003_c019,True,2,5,3,0.4,1.0,0.5714285714285715,0.4,0.07819846051202324,0.0050000000000000044,5.801875137211424,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r004_c015,True,2,7,5,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.5830482878009057,0.025000000000000022,29.160424532971078,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r004_c016,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.085023447786793,0.030000000000000027,40.054897289241254,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r004_c017,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.8158313430462857,0.010000000000000009,27.111692689057715,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r004_c018,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.268154517094848,0.01749999999999996,28.299670830104024,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r004_c019,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,1.189782148662897,0.0050000000000000044,40.066570027187886,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r004_c020,True,2,6,4,0.3333333333333333,1.0,0.5,0.3333333333333333,0.16610211758363957,0.015000000000000013,35.32999416938343,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r005_c015,True,3,5,2,0.4,0.6666666666666666,0.5,0.3333333333333333,0.40757740225859157,0.012500000000000067,33.628066176247664,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r005_c016,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,1.6628549090923836,0.07500000000000007,51.384069439676786,0.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r005_c017,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.7034191922602964,0.11250000000000004,28.291768130354612,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r005_c018,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,1.3720788611113912,0.08749999999999991,25.893833156488316,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r005_c019,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,1.0986337924386818,0.10499999999999998,23.418723119366252,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r005_c020,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,1.0821863048771339,0.01749999999999996,33.96061839732325,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r005_c021,True,2,7,5,0.14285714285714285,0.5,0.22222222222222224,0.125,0.5429528883725958,0.01750000000000007,26.82611718110562,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c014,True,2,8,6,0.25,1.0,0.4,0.25,1.271073997747386,0.030000000000000027,23.682263910943647,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c015,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.06750231180966397,0.04500000000000004,45.413538257758326,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c016,False,4,4,0,0.25,0.25,0.25,0.14285714285714285,0.48986230680734383,0.13,38.54550817301724,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c017,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.8964644973516893,0.03249999999999997,36.19261299444997,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c018,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.1684575371593602,0.03249999999999997,23.521630287708632,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c019,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,1.2973779924487618,0.04249999999999998,35.59770130050826,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c020,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.1688382608961951,0.10499999999999998,39.730823738654124,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r006_c021,True,3,5,2,0.6,1.0,0.7499999999999999,0.6,1.0253849526411165,0.020000000000000018,34.694202673404014,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c014,True,3,5,2,0.6,1.0,0.7499999999999999,0.6,0.5681042544633299,0.0625,36.66248909881525,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c015,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.7359047713238775,0.030000000000000027,36.386472658456874,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c016,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,0.9126089024894022,0.010000000000000009,34.80339342288226,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c017,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,1.0951480996434786,0.08250000000000002,29.299981126005168,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c018,False,4,7,3,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,1.0185931941033965,0.1225,27.401092815617925,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c019,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,1.4262984477380873,0.10499999999999998,26.750546937491265,0.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c020,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.2690453055611677,0.02250000000000002,37.540243512293934,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c021,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.053404361637498315,0.17250000000000004,60.92564491701805,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r007_c022,True,1,5,4,0.0,0.0,0.0,0.0,0.8442186752640838,0.025000000000000022,40.189639359009426,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c014,True,3,5,2,0.4,0.6666666666666666,0.5,0.3333333333333333,0.11530126646802877,0.032500000000000084,52.257508044121245,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c015,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.20078630244518245,0.007499999999999951,34.24978559484804,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c016,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.09629342474109873,0.14500000000000002,53.66881554800753,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c017,False,4,7,3,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,0.7221597539240566,0.007500000000000007,37.54718875409413,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c018,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.3875270521326322,0.015000000000000013,27.133704912601125,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c019,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,1.5835515899150323,0.0,35.20247953691903,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c020,False,4,7,3,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,1.7650481384907817,0.0625,49.3907797140855,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r008_c021,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,2.360942456509304,0.04500000000000004,49.11942575348912,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c013,True,2,5,3,0.4,1.0,0.5714285714285715,0.4,2.1724198598189544,0.0,40.88215193350288,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c014,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.14539751981622753,0.03249999999999997,44.8083834733679,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c015,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.14429093773406393,0.05249999999999999,45.50888322861514,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c016,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.32115129910895684,0.15249999999999997,39.54710859311279,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c017,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.10035650994161636,0.065,52.43461010471668,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c018,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.05501623571400789,0.09000000000000002,44.296583781683324,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c019,False,4,2,2,1.0,0.5,0.6666666666666666,0.5,2.5444437451708134e-14,0.06749999999999998,45.24564632742861,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c020,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,1.5285353542010498,0.057499999999999996,39.444556123343034,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c021,False,4,7,3,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,1.4454066629937112,0.04749999999999999,50.48590452466698,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c022,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,0.5378097205136136,0.04999999999999993,27.1043521541168,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r009_c023,True,2,5,3,0.4,1.0,0.5714285714285715,0.4,0.7408809177555274,0.010000000000000009,12.523157109435541,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c013,True,2,6,4,0.3333333333333333,1.0,0.5,0.3333333333333333,7.433805787813044,0.015000000000000013,29.399492792214705,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c014,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,3.067672138300663,0.01750000000000007,28.237363085332927,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c015,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.19133889822058645,0.020000000000000018,42.523505307060084,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c016,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,0.9708655101873962,0.06499999999999997,34.49585171849276,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c017,False,4,8,4,0.375,0.75,0.5,0.3333333333333333,1.3350686271072645,0.0325,30.467921172396363,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c018,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.8476570881602259,0.1225,27.31118834654615,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c019,False,4,6,2,0.16666666666666666,0.25,0.2,0.1111111111111111,1.7795761276972542,0.09499999999999997,29.192981822543583,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c020,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.08171202777109832,0.07750000000000001,52.729070904423054,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c021,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,2.176166361701021,0.05249999999999999,46.68267138221958,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c022,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,1.0297605272602355,0.007499999999999951,23.327668940107785,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c023,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.8787036751747709,0.09750000000000003,13.690323077162036,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r010_c024,True,2,7,5,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,9.012076615674742,0.0050000000000000044,51.79337906185546,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c014,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,0.2299676613957941,0.065,39.22398667658822,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c015,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.5425859049936648,0.010000000000000009,39.058905382945454,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c016,False,4,7,3,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,0.2580167588366349,0.035,53.32859844480209,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c017,False,4,25,21,0.12,0.75,0.20689655172413793,0.11538461538461539,0.841003793568095,0.0050000000000000044,37.84282610112131,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c018,False,4,28,24,0.14285714285714285,1.0,0.25,0.14285714285714285,1.9018781557503937,0.04000000000000001,41.53893193324679,0.75
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c019,False,4,23,19,0.08695652173913043,0.5,0.14814814814814817,0.08,2.5444437451708134e-14,0.14,56.318201635883966,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c020,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.9085243463225834,0.037500000000000006,44.76512097285578,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c021,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.4002733540219183,0.05499999999999999,36.78821854343614,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c022,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,1.5539464859446197,0.017500000000000016,35.007370815095896,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c023,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.5607766369943536,0.07,31.20048748200786,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r011_c024,True,2,6,4,0.3333333333333333,1.0,0.5,0.3333333333333333,1.2158442679502866,0.10749999999999993,58.98132737492482,0.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c014,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.7343026596584079,0.07500000000000001,58.333389678125506,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c015,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,2.8181183167307964,0.022499999999999964,32.404779131407956,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c016,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.37689076806919297,0.0025000000000000022,48.69108278761873,0.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c017,False,4,24,20,0.125,0.75,0.21428571428571427,0.12,0.34915403044465554,0.022499999999999992,49.63532782119627,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c018,False,4,24,20,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.21950007470044774,0.075,55.88571500790332,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c019,False,4,23,19,0.17391304347826086,1.0,0.29629629629629634,0.17391304347826086,2.5444437451708134e-14,0.0825,90.97295973188453,0.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c020,False,4,27,23,0.1111111111111111,0.75,0.19354838709677416,0.10714285714285714,2.143869627760746,0.05499999999999999,50.39584004260786,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c021,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.3491540304445919,0.020000000000000018,55.533685367367106,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c022,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.41781467197270233,0.10249999999999998,33.55954853591269,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r012_c023,True,3,4,1,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,0.3428044447958307,0.014999999999999958,63.83894208598222,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c014,True,3,5,2,0.4,0.6666666666666666,0.5,0.3333333333333333,2.025776218779508,0.14500000000000002,57.29931072400717,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c015,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,5.202013728154487,0.04749999999999999,76.1010513829515,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c016,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,6.544126783385737,0.125,66.25035394326696,0.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c017,False,4,25,21,0.12,0.75,0.20689655172413793,0.11538461538461539,1.7804143148882714,0.032500000000000015,43.44727914099364,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c018,False,4,27,23,0.14814814814814814,1.0,0.25806451612903225,0.14814814814814814,0.41780235805746746,0.0875,44.57264651418147,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c019,False,4,26,22,0.15384615384615385,1.0,0.2666666666666667,0.15384615384615385,2.824861249171689,0.045000000000000005,68.35368360045001,0.25
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c020,False,4,25,21,0.12,0.75,0.20689655172413793,0.11538461538461539,0.41780235805741656,0.02750000000000001,51.62961299148961,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c021,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,1.3849619309173653,0.017500000000000016,39.922172249451414,0.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c022,False,4,11,7,0.2727272727272727,0.75,0.39999999999999997,0.25,6.1011213439382,0.05250000000000002,50.50011868358679,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r013_c023,True,3,4,1,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,0.7343026596583506,0.07250000000000001,60.67306654853103,
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c014,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,1.2094790475544852,0.13749999999999996,19.078823217423096,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c015,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.5445045980920764,0.05750000000000005,35.02102763008069,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c016,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,2.8280065697188475,0.04249999999999998,31.23779058132763,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c017,False,4,28,24,0.10714285714285714,0.75,0.1875,0.10344827586206896,1.0465430468119692,0.03,39.80469316593667,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c018,False,4,24,20,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.098793979468334,0.1275,44.723866698324855,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c019,False,4,26,22,0.15384615384615385,1.0,0.2666666666666667,0.15384615384615385,2.3633697024611684,0.08,29.508324963659145,0.75
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c020,False,4,24,20,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.9323676381124353,0.0175,44.79989239404337,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c021,False,4,21,17,0.09523809523809523,0.5,0.16,0.08695652173913043,8.48087208510074,0.022499999999999992,31.768129349271195,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c022,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,1.2431256664707642,0.014999999999999958,51.21739718982538,0.5
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r014_c023,True,3,7,4,0.42857142857142855,1.0,0.6,0.42857142857142855,1.7361674934214602,0.10750000000000004,18.549114006986258,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r015_c012,True,2,6,4,0.3333333333333333,1.0,0.5,0.3333333333333333,6.41094474135109,0.0050000000000000044,32.118742466953066,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r015_c013,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,0.8890900382324151,0.0050000000000000044,25.413167210927128,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r015_c014,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,1.4332871539775043,0.1225,29.104904425868263,1.0
NCEP-AirTemp-Africa-2000,Regular Topology,disk,NCEP2000_r015_c015,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,1.3856392125731078,0.03999999999999998,35.54369287234272,0.5
