dataset,transition,bin_count,encoding_mode,cell_count,cell_identity_accuracy,geometry_centroid_drift,temporal_adjacency_jaccard,delta_sign_accuracy,delta_mae,normalized_delta_mae,delta_bias,magnitude_spearman,top10_change_jaccard,high_change_event_f1
广东,M02-M03,7,derived_from_value_bins,108,1.0,0.0,1.0,0.4537037037037037,1.4395398489861255,0.15353627690349322,-0.2818958724843435,0.5369142540706303,0.15789473684210525,0.5526315789473685
广东,M02-M03,7,direct_diverging_delta,108,1.0,0.0,1.0,0.6851851851851852,0.7975525675763936,0.08506416265360457,0.032789976621336994,0.8256263626601987,1.0,0.5789473684210525
广东,M03-M04,7,derived_from_value_bins,108,1.0,0.0,1.0,1.0,1.0426815372068259,0.11120875975159625,0.0714558764550648,0.39959340754296097,0.2222222222222222,0.48648648648648646
广东,M03-M04,7,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.7459246951695685,0.07955771465956303,0.24298369022939603,0.7521725371744832,0.15789473684210525,0.0
广东,M04-M05,7,derived_from_value_bins,108,1.0,0.0,1.0,0.7314814814814815,1.3813882819310084,0.1473340344938546,0.18932546602268102,0.6383816967926529,0.2222222222222222,0.8
广东,M04-M05,7,direct_diverging_delta,108,1.0,0.0,1.0,0.8333333333333334,0.694861904379929,0.07411153629106218,-0.06134758402857935,0.9479735558772432,0.375,0.7727272727272727
广东,M05-M06,7,derived_from_value_bins,108,1.0,0.0,1.0,0.8611111111111112,1.1039250545209138,0.11774077874329164,-0.04110941430454607,0.8159150777156386,0.375,0.5
广东,M05-M06,7,direct_diverging_delta,108,1.0,0.0,1.0,0.9444444444444444,0.6810660432139177,0.0726401180725261,0.0310501117218572,0.8032320649221394,0.2222222222222222,0.0
广东,M06-M07,7,derived_from_value_bins,108,1.0,0.0,1.0,0.37037037037037035,1.6172512367613399,0.17249035091650258,0.285278647264052,0.38145944048293495,0.047619047619047616,0.5373134328358209
广东,M06-M07,7,direct_diverging_delta,108,1.0,0.0,1.0,0.7314814814814815,0.6278043118163799,0.06695940840271641,-0.13345005544694666,0.6507651004156307,0.29411764705882354,0.3125
广东,M07-M08,7,derived_from_value_bins,108,1.0,0.0,1.0,0.3333333333333333,1.4355927787275644,0.1531152962181702,-0.3389649454739655,0.5243053651208307,0.15789473684210525,0.6031746031746033
广东,M07-M08,7,direct_diverging_delta,108,1.0,0.0,1.0,0.6388888888888888,0.6778900930827271,0.07230138235838966,0.18659261733829488,0.8596387286893927,0.6923076923076923,0.5
广东,M08-M09,7,derived_from_value_bins,108,1.0,0.0,1.0,0.9907407407407407,1.2006213947445612,0.1280540716185036,-0.04641746264375405,0.5939839932748986,0.29411764705882354,0.5909090909090909
广东,M08-M09,7,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.8996554447876556,0.09595409782225775,-0.5032288468325082,0.7238737839036631,0.0,0.0
广东,M09-M10,7,derived_from_value_bins,108,1.0,0.0,1.0,0.3611111111111111,1.0377026753615501,0.11067773179048848,-0.03885501685510121,0.7391465487634716,0.15789473684210525,0.7272727272727274
广东,M09-M10,7,direct_diverging_delta,108,1.0,0.0,1.0,0.3425925925925926,0.6389641965434907,0.06814968260935234,-0.06041552618266728,0.8365776436046635,0.8333333333333334,0.8437499999999999
广东,M10-M11,7,derived_from_value_bins,108,1.0,0.0,1.0,0.6018518518518519,1.0539590171489435,0.1124115762518731,0.019572550146728877,0.8412333218818746,0.8333333333333334,0.92
广东,M10-M11,7,direct_diverging_delta,108,1.0,0.0,1.0,0.6296296296296297,0.889797951589032,0.09490273213315638,-0.3451786398432812,0.9493812832982714,0.1,0.8437499999999999
广东,M11-M12,7,derived_from_value_bins,108,1.0,0.0,1.0,0.8240740740740741,1.8366592520005467,0.19589164113180207,-0.754274670278012,0.4013497739736744,0.0,0.48275862068965514
广东,M11-M12,7,direct_diverging_delta,108,1.0,0.0,1.0,0.9814814814814815,0.7826521343625513,0.08347493465028548,0.026478029638754348,0.9442024606511198,0.29411764705882354,0.9473684210526316
广东,M01-M02,9,derived_from_value_bins,108,1.0,0.0,1.0,0.6018518518518519,1.2914546826047175,0.1377420318696728,0.3462866731042706,0.6018560500423604,0.375,0.48648648648648646
广东,M01-M02,9,direct_diverging_delta,108,1.0,0.0,1.0,0.7777777777777778,0.512984860463277,0.05471316798827195,-0.011579491969265455,0.9253867106120083,0.6923076923076923,0.9473684210526316
广东,M02-M03,9,derived_from_value_bins,108,1.0,0.0,1.0,0.5370370370370371,1.1967314168847105,0.12763918020840534,-0.16698998995631312,0.631453216722534,0.2222222222222222,0.5647058823529412
广东,M02-M03,9,direct_diverging_delta,108,1.0,0.0,1.0,0.7592592592592593,0.5334440848114281,0.05689527717890034,-0.060913842936682255,0.9092319165012354,0.4666666666666667,0.9615384615384615
广东,M03-M04,9,derived_from_value_bins,108,1.0,0.0,1.0,1.0,1.0316943206567648,0.11003690172778612,0.015984071096699606,0.6698620938969554,0.2222222222222222,0.5581395348837209
广东,M03-M04,9,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.6061262274538505,0.06464729987319791,0.1713278282144404,0.8557879594410016,0.047619047619047616,0.0
广东,M04-M05,9,derived_from_value_bins,108,1.0,0.0,1.0,0.7685185185185185,0.9598439237507314,0.10237359011973284,0.18932546602268271,0.8716936591100652,0.4666666666666667,0.8524590163934426
广东,M04-M05,9,direct_diverging_delta,108,1.0,0.0,1.0,0.9074074074074074,0.4835888963554041,0.05157789744450042,-0.0007157007851548158,0.9506630472493566,0.5714285714285714,0.9
广东,M05-M06,9,derived_from_value_bins,108,1.0,0.0,1.0,0.8981481481481481,1.2015455416551555,0.1281526378902636,0.09360782728003994,0.819362861950831,0.2222222222222222,0.6486486486486487
广东,M05-M06,9,direct_diverging_delta,108,1.0,0.0,1.0,0.9537037037037037,0.6042409852396652,0.06444622654352859,0.09443798965816474,0.8997524278337476,0.15789473684210525,0.6136363636363636
广东,M06-M07,9,derived_from_value_bins,108,1.0,0.0,1.0,0.5370370370370371,1.1208686749461185,0.1195479259363229,0.4041468016033942,0.5354851733156453,0.047619047619047616,0.5411764705882354
广东,M06-M07,9,direct_diverging_delta,108,1.0,0.0,1.0,0.8148148148148148,0.5168779569221,0.055128392017210676,0.018129652661614495,0.852927770239388,0.6923076923076923,0.8260869565217391
广东,M07-M08,9,derived_from_value_bins,108,1.0,0.0,1.0,0.4722222222222222,1.0705375471231628,0.11417978417648689,-0.5489653514734685,0.6555616066437036,0.29411764705882354,0.3125
广东,M07-M08,9,direct_diverging_delta,108,1.0,0.0,1.0,0.7037037037037037,0.5155064630199119,0.0549821132825955,-0.02561897401369014,0.9286701199658558,0.2222222222222222,0.9811320754716981
广东,M08-M09,9,derived_from_value_bins,108,1.0,0.0,1.0,1.0,1.1056959469171501,0.11792965592200005,0.0011297990919819274,0.7443104268837638,0.15789473684210525,0.4117647058823529
广东,M08-M09,9,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.740629735738965,0.07899297283744364,-0.35440513341683055,0.794710738931875,0.0,0.0
广东,M09-M10,9,derived_from_value_bins,108,1.0,0.0,1.0,0.39814814814814814,0.9628826254821592,0.10269768740039667,0.11567358378604314,0.6448433310916618,0.4666666666666667,0.6571428571428571
广东,M09-M10,9,direct_diverging_delta,108,1.0,0.0,1.0,0.4351851851851852,0.5298369709876314,0.056510555055881005,-0.06868351026131599,0.8892404179768999,0.5714285714285714,0.7297297297297298
广东,M10-M11,9,derived_from_value_bins,108,1.0,0.0,1.0,0.6481481481481481,0.9398013445455367,0.10023591884034706,-0.16269195317359558,0.8842896480790375,1.0,0.9310344827586207
广东,M10-M11,9,direct_diverging_delta,108,1.0,0.0,1.0,0.7037037037037037,0.7377916189889224,0.07869026924815024,-0.28730275129273963,0.9685283660199849,0.1,0.9818181818181818
广东,M11-M12,9,derived_from_value_bins,108,1.0,0.0,1.0,0.9166666666666666,1.5342788851842195,0.16364081058870197,-0.4016324790712956,0.7226118837935339,0.1,0.32432432432432434
广东,M11-M12,9,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.5747433011955825,0.061300106907734,0.020966040252988653,0.9632070258433192,0.5714285714285714,0.8260869565217391
广东,M01-M02,13,derived_from_value_bins,108,1.0,0.0,1.0,0.7592592592592593,0.821855210709892,0.08765619742656316,0.1521353543500162,0.7917133794455666,0.375,0.7169811320754716
广东,M01-M02,13,direct_diverging_delta,108,1.0,0.0,1.0,0.9259259259259259,0.37266357293656976,0.03974699107255195,-0.027903460534802287,0.9350945457901374,0.8333333333333334,0.92
广东,M02-M03,13,derived_from_value_bins,108,1.0,0.0,1.0,0.7592592592592593,0.7431291448740363,0.07925955105917727,-0.120052308499241,0.7055345005726277,0.29411764705882354,0.7391304347826088
广东,M02-M03,13,direct_diverging_delta,108,1.0,0.0,1.0,0.9629629629629629,0.350301297028565,0.03736190906983983,-0.028265905805607002,0.8814909251459924,0.5714285714285714,0.7441860465116279
广东,M03-M04,13,derived_from_value_bins,108,1.0,0.0,1.0,1.0,0.777505113371676,0.08292597142384914,0.16746477034453028,0.7132055289871663,0.29411764705882354,0.48648648648648646
广东,M03-M04,13,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.456642235604344,0.04870386101569773,0.21436374534176608,0.9402946705521751,0.15789473684210525,0.7714285714285715
广东,M04-M05,13,derived_from_value_bins,108,1.0,0.0,1.0,0.8425925925925926,0.6873706854745173,0.07331254912789607,0.09331657213321415,0.9286295535199498,0.5714285714285714,0.8813559322033898
广东,M04-M05,13,direct_diverging_delta,108,1.0,0.0,1.0,0.9444444444444444,0.33076022404394373,0.03527772668692679,-0.0021996979274760513,0.9796460503218158,0.5714285714285714,0.851063829787234
广东,M05-M06,13,derived_from_value_bins,108,1.0,0.0,1.0,0.9166666666666666,0.8226484916894784,0.08774080599660715,-0.01093519051071461,0.8564556023422886,0.4666666666666667,0.5789473684210525
广东,M05-M06,13,direct_diverging_delta,108,1.0,0.0,1.0,0.9722222222222222,0.37232317368678675,0.039710685281149766,0.1226339353622748,0.9540147604721934,0.29411764705882354,0.8181818181818181
广东,M06-M07,13,derived_from_value_bins,108,1.0,0.0,1.0,0.7037037037037037,0.9240435800040827,0.09855525088126228,0.3401408723437478,0.5417041184613469,0.15789473684210525,0.4888888888888889
广东,M06-M07,13,direct_diverging_delta,108,1.0,0.0,1.0,0.9259259259259259,0.3476625820616804,0.03708047297613924,0.07452154406983486,0.8997212019582657,0.8333333333333334,0.5405405405405406
广东,M07-M08,13,derived_from_value_bins,108,1.0,0.0,1.0,0.6481481481481481,0.821766296799077,0.08764671418034314,-0.31427694418810137,0.6389185562990924,0.375,0.6976744186046512
广东,M07-M08,13,direct_diverging_delta,108,1.0,0.0,1.0,0.8611111111111112,0.3395248302335799,0.036212528876549965,-0.0003910225942227781,0.9324658739661176,0.8333333333333334,0.65
广东,M08-M09,13,derived_from_value_bins,108,1.0,0.0,1.0,1.0,0.6923187976498852,0.07384029743694213,-0.06287613016766304,0.7622684613883917,0.1,0.723404255319149
广东,M08-M09,13,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.5925840341355932,0.06320293697858477,-0.3143372105741473,0.9109591226794995,0.0,0.0
广东,M09-M10,13,derived_from_value_bins,108,1.0,0.0,1.0,0.4351851851851852,0.6936273972050443,0.07397986808085184,-0.025139460585176368,0.7477356787302686,0.375,0.7297297297297298
广东,M09-M10,13,direct_diverging_delta,108,1.0,0.0,1.0,0.8333333333333334,0.3446194658695074,0.03675590486455828,-0.07758749311524477,0.9078498977688256,0.5714285714285714,0.92
广东,M10-M11,13,derived_from_value_bins,108,1.0,0.0,1.0,0.7037037037037037,0.6297098587351923,0.06716264736104427,-0.05174834245687655,0.9248684791844709,0.8333333333333334,0.9642857142857143
广东,M10-M11,13,direct_diverging_delta,108,1.0,0.0,1.0,0.9074074074074074,0.5978999215716774,0.06376991090844801,-0.27839876843880956,0.9759920002205333,0.29411764705882354,0.9473684210526316
广东,M11-M12,13,derived_from_value_bins,108,1.0,0.0,1.0,0.9907407407407407,1.0647307513999136,0.11356045168859867,-0.44430309857772865,0.6549669939740628,0.15789473684210525,0.303030303030303
广东,M11-M12,13,direct_diverging_delta,108,1.0,0.0,1.0,1.0,0.40480428810228347,0.04317500714799085,-0.03839384543987357,0.9834725560983907,1.0,0.8571428571428571
福建,M01-M02,5,derived_from_value_bins,74,1.0,0.0,1.0,0.4189189189189189,1.2491700173664217,0.11691008524882815,0.21272468471124037,0.6676260358597563,0.23076923076923078,0.6799999999999999
福建,M01-M02,5,direct_diverging_delta,74,1.0,0.0,1.0,0.6486486486486487,0.8898444955980701,0.08328073392114965,0.01499890529058988,0.8463789193282771,0.06666666666666667,0.6909090909090909
福建,M02-M03,5,derived_from_value_bins,74,1.0,0.0,1.0,0.6216216216216216,1.635428081885171,0.15306005892986327,-0.595393281064079,0.5047715430662532,0.06666666666666667,0.0
福建,M02-M03,5,direct_diverging_delta,74,1.0,0.0,1.0,0.7972972972972973,1.0932838871234474,0.10232066945878347,0.055104306951035166,0.8738884814487433,0.6,0.4799999999999999
福建,M03-M04,5,derived_from_value_bins,74,1.0,0.0,1.0,0.8648648648648649,1.7382664375260988,0.16268472231249673,0.5722120277750083,0.7124338015316369,0.14285714285714285,0.6415094339622641
福建,M03-M04,5,direct_diverging_delta,74,1.0,0.0,1.0,0.9864864864864865,1.1236715058247333,0.10516465309870951,-0.14575448388745213,0.8717797887081347,0.06666666666666667,0.6909090909090909
福建,M04-M05,5,derived_from_value_bins,74,1.0,0.0,1.0,0.44594594594594594,1.4845745467290836,0.1389416447748652,-0.045509059895823795,0.579041572776843,0.23076923076923078,0.6538461538461537
福建,M04-M05,5,direct_diverging_delta,74,1.0,0.0,1.0,0.7702702702702703,1.195014372966779,0.1118416470735223,-0.1534310023844884,0.8160834222243842,0.14285714285714285,0.8260869565217391
福建,M05-M06,5,derived_from_value_bins,74,1.0,0.0,1.0,1.0,1.2916833663848413,0.12088891854522377,0.5782198154093415,0.7899356209705163,0.06666666666666667,0.6666666666666666
福建,M05-M06,5,direct_diverging_delta,74,1.0,0.0,1.0,1.0,2.6241681986703718,0.24559645488499193,2.616086299510123,0.0,0.0,0.0
福建,M06-M07,5,derived_from_value_bins,74,1.0,0.0,1.0,0.47297297297297297,1.2007481204664672,0.11237826971068504,-0.3175539753185123,0.7674682682429068,0.06666666666666667,0.6666666666666666
福建,M06-M07,5,direct_diverging_delta,74,1.0,0.0,1.0,0.9594594594594594,0.9670735952830412,0.09050862164046541,0.23261192411826112,0.8456172261435341,0.0,0.59375
福建,M07-M08,5,derived_from_value_bins,74,1.0,0.0,1.0,0.4864864864864865,1.8583576925144434,0.17392408818194488,0.9965169959460898,0.4585461702689744,0.23076923076923078,0.6181818181818182
福建,M07-M08,5,direct_diverging_delta,74,1.0,0.0,1.0,0.8378378378378378,1.1412648512781105,0.10681121800834668,-0.47858983622821694,0.6384913725937981,0.06666666666666667,0.46913580246913583
福建,M08-M09,5,derived_from_value_bins,74,1.0,0.0,1.0,0.9864864864864865,1.586160474942529,0.14844909321055041,-0.8449421901731069,0.6369670763453965,0.14285714285714285,0.0
福建,M08-M09,5,direct_diverging_delta,74,1.0,0.0,1.0,1.0,1.1039293879995842,0.10331698412983963,-0.2273073670889869,0.8017105001354273,0.14285714285714285,0.0
福建,M09-M10,5,derived_from_value_bins,74,1.0,0.0,1.0,0.32432432432432434,1.4414056685939405,0.1349014603702507,-0.5832544594721175,0.4780707869187501,0.14285714285714285,0.5581395348837209
福建,M09-M10,5,direct_diverging_delta,74,1.0,0.0,1.0,0.5540540540540541,1.1248958880820803,0.10527924329227288,0.04362900526642551,0.6134554346134116,0.6,0.7333333333333334
福建,M10-M11,5,derived_from_value_bins,74,1.0,0.0,1.0,0.17567567567567569,0.9890413692029804,0.09256459023241227,0.17390532297343184,0.4945941071801507,0.23076923076923078,0.5625
福建,M10-M11,5,direct_diverging_delta,74,1.0,0.0,1.0,0.28378378378378377,0.7407776106742725,0.06932953273801526,0.39902618495227526,0.3416318614636569,0.3333333333333333,0.2727272727272727
福建,M11-M12,5,derived_from_value_bins,74,1.0,0.0,1.0,0.6351351351351351,1.6778958032911295,0.15703462192839043,0.1566399330484884,0.41989297882851534,0.06666666666666667,0.5454545454545454
福建,M11-M12,5,direct_diverging_delta,74,1.0,0.0,1.0,1.0,1.4738603775622536,0.1379389034240079,0.2540340238908042,0.8269435388455224,0.14285714285714285,0.5671641791044776
福建,M01-M02,7,derived_from_value_bins,74,1.0,0.0,1.0,0.5540540540540541,1.061716934898386,0.09936631174576523,0.1558119480573383,0.7491464485248241,0.3333333333333333,0.4166666666666667
福建,M01-M02,7,direct_diverging_delta,74,1.0,0.0,1.0,0.581081081081081,0.7675052977282911,0.07183098260356445,0.006748034119232485,0.884528580348097,1.0,0.5925925925925926
福建,M02-M03,7,derived_from_value_bins,74,1.0,0.0,1.0,0.6486486486486487,1.467270707236645,0.1373221747891398,-0.44091585300348235,0.6514039714912347,0.23076923076923078,0.5714285714285714
福建,M02-M03,7,direct_diverging_delta,74,1.0,0.0,1.0,0.7972972972972973,0.8478509100079757,0.07935054539357649,0.030351693436964543,0.8657819323023211,0.23076923076923078,1.0
福建,M03-M04,7,derived_from_value_bins,74,1.0,0.0,1.0,0.9594594594594594,1.3344918001661774,0.12489536888678426,0.580342418725567,0.6013471933784476,0.3333333333333333,0.6666666666666667
福建,M03-M04,7,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.7326849509984658,0.06857213901303379,-0.1210018703733819,0.8788518645243122,0.23076923076923078,0.9444444444444444
福建,M04-M05,7,derived_from_value_bins,74,1.0,0.0,1.0,0.5405405405405406,1.0217515155091739,0.09562593972046757,-0.06990023274749584,0.6218017894906961,0.3333333333333333,0.6101694915254237
福建,M04-M05,7,direct_diverging_delta,74,1.0,0.0,1.0,0.5135135135135135,0.7429647474699769,0.06953422733177099,-0.06267141949956613,0.8152167622693077,0.3333333333333333,0.6666666666666666
福建,M05-M06,7,derived_from_value_bins,74,1.0,0.0,1.0,1.0,0.9232952221244504,0.08641139446812564,0.14730909502977452,0.7926450625834792,0.45454545454545453,0.6896551724137931
福建,M05-M06,7,direct_diverging_delta,74,1.0,0.0,1.0,1.0,2.065741388977445,0.19333317205014558,2.005521832829733,0.0,0.0,0.0
福建,M06-M07,7,derived_from_value_bins,74,1.0,0.0,1.0,0.6621621621621622,0.8521567920067924,0.07975353379752037,-0.21185889296126179,0.7784981845502524,0.23076923076923078,0.34782608695652173
福建,M06-M07,7,direct_diverging_delta,74,1.0,0.0,1.0,0.6891891891891891,0.6815608149168979,0.0637874203402548,-0.17993163444957133,0.8244684599134626,0.14285714285714285,0.1904761904761905
福建,M07-M08,7,derived_from_value_bins,74,1.0,0.0,1.0,0.6891891891891891,1.2879856338869606,0.12054284698126966,0.866430740737166,0.6214693317240624,0.23076923076923078,0.34782608695652173
福建,M07-M08,7,direct_diverging_delta,74,1.0,0.0,1.0,0.972972972972973,0.7178213421665529,0.06718105072922459,0.008211562881823828,0.4350439470198134,0.23076923076923078,0.2727272727272727
福建,M08-M09,7,derived_from_value_bins,74,1.0,0.0,1.0,1.0,1.3819992064179458,0.12934159705239012,-0.8612029720742232,0.7332099358744602,0.3333333333333333,0.7391304347826088
福建,M08-M09,7,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.740455789555367,0.0692994134316574,-0.02103558780507162,0.8680515615523731,0.06666666666666667,0.7307692307692308
福建,M09-M10,7,derived_from_value_bins,74,1.0,0.0,1.0,0.4594594594594595,1.0567047820894682,0.09889722330782297,-0.014127092933071095,0.5445976575092452,0.23076923076923078,0.6037735849056604
福建,M09-M10,7,direct_diverging_delta,74,1.0,0.0,1.0,0.3783783783783784,0.7953746391635461,0.0744392801433129,0.06838161878049465,0.8162955519687076,0.3333333333333333,0.8085106382978724
福建,M10-M11,7,derived_from_value_bins,74,1.0,0.0,1.0,0.22972972972972974,0.8803394735830621,0.0823911569071181,0.12512297727008484,0.40153688961744805,0.3333333333333333,0.5
福建,M10-M11,7,direct_diverging_delta,74,1.0,0.0,1.0,0.14864864864864866,0.6226734753103697,0.05827614181310098,0.20100527683971522,0.614238928706779,0.6,0.7333333333333334
福建,M11-M12,7,derived_from_value_bins,74,1.0,0.0,1.0,0.7837837837837838,0.9694178494842687,0.09072802088532421,-0.07914140451768632,0.45793087957793743,0.14285714285714285,0.1904761904761905
福建,M11-M12,7,direct_diverging_delta,74,1.0,0.0,1.0,0.9324324324324325,0.777023097083558,0.07272175545156428,0.3282918644330135,0.4347885645810052,0.06666666666666667,0.0
福建,M01-M02,9,derived_from_value_bins,74,1.0,0.0,1.0,0.6351351351351351,0.9652843839575845,0.09034116897535238,-0.31846085739186747,0.7753944715453643,0.23076923076923078,0.8
福建,M01-M02,9,direct_diverging_delta,74,1.0,0.0,1.0,0.7162162162162162,0.6492867692051004,0.06076688559875849,0.06633765924569739,0.877895648346141,0.14285714285714285,0.9743589743589743
福建,M02-M03,9,derived_from_value_bins,74,1.0,0.0,1.0,0.7432432432432432,1.0733879151461654,0.1004586012473832,-0.13376775042685368,0.7377109826980617,0.14285714285714285,0.6363636363636364
福建,M02-M03,9,direct_diverging_delta,74,1.0,0.0,1.0,0.8108108108108109,0.5302567848225824,0.049626844269024174,0.11286040515053126,0.9061082463774071,0.7777777777777778,0.7916666666666666
福建,M03-M04,9,derived_from_value_bins,74,1.0,0.0,1.0,0.972972972972973,1.0281149330617962,0.0962214933106181,0.4900047414971463,0.7521753115197208,0.6,0.5925925925925926
福建,M03-M04,9,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.5698706981217537,0.05333431876525787,0.0852699089105335,0.926351239957315,0.7777777777777778,0.5384615384615384
福建,M04-M05,9,derived_from_value_bins,74,1.0,0.0,1.0,0.6891891891891891,0.7955995542861037,0.0744603299970449,-0.1150690713617062,0.5420682992088697,0.14285714285714285,0.3333333333333333
福建,M04-M05,9,direct_diverging_delta,74,1.0,0.0,1.0,0.6351351351351351,0.6044697267755879,0.05657244915040293,0.14818417710177023,0.7437693446299481,0.3333333333333333,0.2727272727272727
福建,M05-M06,9,derived_from_value_bins,74,1.0,0.0,1.0,1.0,0.7594338336326697,0.07107557257740053,-0.06046756259559104,0.8008184449000761,0.6,0.8484848484848484
福建,M05-M06,9,direct_diverging_delta,74,1.0,0.0,1.0,1.0,1.8063335250229864,0.16905513537978883,1.6984060725625687,0.19999999999999998,0.0,0.0
福建,M06-M07,9,derived_from_value_bins,74,1.0,0.0,1.0,0.7702702702702703,0.811704147053684,0.0759675622289911,0.06818790644684065,0.7579760229646522,0.23076923076923078,0.6341463414634148
福建,M06-M07,9,direct_diverging_delta,74,1.0,0.0,1.0,0.7162162162162162,0.6230349073289659,0.058309968311910834,-0.18451545176699158,0.9129939438480121,0.45454545454545453,0.8823529411764706
福建,M07-M08,9,derived_from_value_bins,74,1.0,0.0,1.0,0.7972972972972973,1.0990289667092632,0.1028583526682757,0.6676878508346415,0.7065431159890044,0.14285714285714285,0.6486486486486486
福建,M07-M08,9,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.5775985628994788,0.054057571258829554,-0.07429714883174197,0.819288030372914,0.14285714285714285,0.8636363636363636
福建,M08-M09,9,derived_from_value_bins,74,1.0,0.0,1.0,1.0,0.9418922702596928,0.08815189612333788,-0.6489094305874359,0.8523040483089606,0.23076923076923078,0.8333333333333333
福建,M08-M09,9,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.5897136346075578,0.05519142337383089,-0.06687376097927457,0.9267907708397485,0.14285714285714285,0.8837209302325582
福建,M09-M10,9,derived_from_value_bins,74,1.0,0.0,1.0,0.3918918918918919,0.7240876715752588,0.06776751781951991,-0.014127092933070951,0.6925946929136755,0.23076923076923078,0.75
福建,M09-M10,9,direct_diverging_delta,74,1.0,0.0,1.0,0.5,0.5744845490363599,0.05376613004494996,0.08213307073275583,0.809709255083568,0.06666666666666667,0.6785714285714285
福建,M10-M11,9,derived_from_value_bins,74,1.0,0.0,1.0,0.2702702702702703,0.604612978771845,0.05658585613492999,0.1296398611315054,0.5481550795211875,0.3333333333333333,0.6666666666666667
福建,M10-M11,9,direct_diverging_delta,74,1.0,0.0,1.0,0.20270270270270271,0.50099767025504,0.04688847756886249,0.15516710366551176,0.6943009656480165,0.23076923076923078,0.8823529411764706
福建,M11-M12,9,derived_from_value_bins,74,1.0,0.0,1.0,0.8918918918918919,0.6715935102779232,0.06285457819799758,-0.05204010134916009,0.487571822937517,0.45454545454545453,0.6451612903225806
福建,M11-M12,9,direct_diverging_delta,74,1.0,0.0,1.0,0.972972972972973,0.5377926171761122,0.05033212440753523,0.08076572929231449,0.6174076052780405,0.7777777777777778,0.6428571428571429
福建,M01-M02,13,derived_from_value_bins,74,1.0,0.0,1.0,0.7027027027027027,0.5548585325806605,0.051929327027720906,0.06825389166671515,0.9048801549484485,0.3333333333333333,0.8484848484848484
福建,M01-M02,13,direct_diverging_delta,74,1.0,0.0,1.0,0.8243243243243243,0.3788573765464184,0.03545734173364875,-0.002772201847717174,0.9529458543202712,0.45454545454545453,0.8125000000000001
福建,M02-M03,13,derived_from_value_bins,74,1.0,0.0,1.0,0.8108108108108109,0.8815615073071241,0.08250552730095627,-0.19700412448674784,0.8398304606900414,0.14285714285714285,0.7894736842105263
福建,M02-M03,13,direct_diverging_delta,74,1.0,0.0,1.0,0.918918918918919,0.4192594572829826,0.03923858098649277,0.02400486945899798,0.9669862887267114,1.0,0.8837209302325582
福建,M03-M04,13,derived_from_value_bins,74,1.0,0.0,1.0,0.972972972972973,0.869315225230718,0.0813593951799242,0.3708284980765756,0.7927376591140639,0.6,0.8333333333333333
福建,M03-M04,13,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.3822083266468169,0.03577095785992122,0.04084214106476706,0.9604238235123518,0.6,0.9444444444444444
福建,M04-M05,13,derived_from_value_bins,74,1.0,0.0,1.0,0.7837837837837838,0.578492420129317,0.05414122754539412,-0.010485837339572868,0.7830717860109906,0.23076923076923078,0.8181818181818181
福建,M04-M05,13,direct_diverging_delta,74,1.0,0.0,1.0,0.9054054054054054,0.442169081821696,0.04138269757639166,0.04205117613688373,0.884525669145206,0.3333333333333333,0.9268292682926829
福建,M05-M06,13,derived_from_value_bins,74,1.0,0.0,1.0,1.0,0.624243365780259,0.058423068193108905,0.04411567142654201,0.9036828971269772,0.6,0.7777777777777778
福建,M05-M06,13,direct_diverging_delta,74,1.0,0.0,1.0,1.0,1.530537296961581,0.1432433082580159,1.4343076748127337,0.4728230576395534,0.0,0.0
福建,M06-M07,13,derived_from_value_bins,74,1.0,0.0,1.0,0.8513513513513513,0.5684064632232398,0.05319728071244703,0.041434055883038556,0.8164096522425764,0.3333333333333333,0.5714285714285714
福建,M06-M07,13,direct_diverging_delta,74,1.0,0.0,1.0,0.9594594594594594,0.44015641467973293,0.04119433163430758,-0.011740799033455328,0.9304666753771529,0.45454545454545453,0.4166666666666667
福建,M07-M08,13,derived_from_value_bins,74,1.0,0.0,1.0,0.9459459459459459,0.6949426428287152,0.06503982843539466,0.2785409335429862,0.8076693921734905,0.23076923076923078,0.625
福建,M07-M08,13,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.44249331446965573,0.04141304257826205,0.08120003862844034,0.8596082384341472,1.0,0.5925925925925926
福建,M08-M09,13,derived_from_value_bins,74,1.0,0.0,1.0,1.0,0.7072689068163122,0.06619344608035516,-0.3108380461903121,0.926073950577292,0.3333333333333333,0.8484848484848484
福建,M08-M09,13,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.4801422180170159,0.0449366113976021,0.03925923998561219,0.951383956561527,0.23076923076923078,0.8484848484848484
